rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Doina Besilu-Melinte,ROU,1.56.2,,1,Bucharest,Jul 13
2,Sigrun Wodars,GDR,1.57.05,,1,Jena,Jun 28
3,Nadezhda Olizarenko,URS,1.57.15,,1,Stuttgart,Aug 28
4,Lyubov Kiryuchina,URS,1.57.18,,1,Kiev,Jul 26
5,Lyubov Gurina,URS,1.57.52,,1,Moscow,Jul 06
6,Nadezhda Zabolotneva,URS,1.57.54,,2,Moscow,Jul 06
7,Irina Podyalovskaya,URS,1.57.86,,2,Kiev,Jul 16
8,Mitica Junghiatu,ROU,1.57.87,,3,Moscow,Jul 06
9,Milena Strnadova,TCH,1.57.90,,4,Moscow,Jul 06
10,Gabriele Bussmann,FRG,1.58.11,,1,West Berlin,Aug 15
11,Heike Oehme,GDR,1.58.16,,2,West Berlin,Aug 15
12,Vera Chuvashova,URS,1.58.36,,4,Kiev,Jul 16
13,Vera Dodika,URS,1.58.43,,1h1,Krasnodar,Jun 21
14,Laima Baikauskaite,URS,1.58.52,,1,Kiev,Jul 26
15,Claudette Groenendaal,USA,1.58.55,,3,West Berlin,Aug 15
16,Christine Wachtel,GDR,1.58.59,,1,Dresden,Aug 16
17,Violeta Beclea,ROU,1.58.7,,2,Bucharest,Jul 13
18,Irina Zaitseva,URS,1.58.78,,2,Kiev,Jul 26
19,Ana Fidelia Quirot,CUB,1.58.80,,1,La Habana,Jun 15
19,Katrin Wühn,GDR,1.58.80,,3,Tallinn,Jun 22
21,Maria Pintea,ROU,1.59.13,,1,Bucharest,Jun 15
22,Lyubov Kremlyova,URS,1.59.1,,1,Ryazan,Jun 29
23,Tatyana Samolenko,URS,1.59.21,,1,Rieti,Sep 07
24,Florence Giolitti,FRA,1.59.32,,1,Nice,Jul 15
25,Ravilya Agletdinova,URS,1.59.37,,2,Rieti,Sep 07
