rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Svetlana Masterkova,RUS,1.55.87,,1,Moscow,Jun 18
2,Maria Lurdes Mutola,MOZ,1.56.04,,1,Zürich,Aug 11
3,Jearl Miles-Clark,USA,1.56.40,,3,Zürich,Aug 11
4,Ludmila Formanova,CZE,1.56.56,,4,Zürich,Aug 11
5,Stephanie Graf,AUT,1.57.07,,5,Zürich,Aug 11
6,Natalya Tsyganova,RUS,1.57.15,,6,Zürich,Aug 11
7,Hasna Benhassi,MAR,1.57.45,,1,Lausanne,Jul 02
8,Larisa Mikhailova,RUS,1.57.70,,1,Athens,Jun 16
9,Natalya Gorelova,RUS,1.57.90,,6,Sevilla,Aug 24
10,Kelly Holmes,GBR,1.58.24,,3,Stockholm,Jul 30
11,Irina Mistyukevich,RUS,1.58.33,,1,Jena,Jun 05
12,Paulino Argentina da Gloria,MOZ,1.58.50,,2,Athens,Jun 16
13,Regina Jacobs,USA,1.58.55,,1,Raleigh,Jun 12
14,Natalya Dukhnova,BLR,1.58.69,,8,Sevilla,Aug 24
15,Olga Kuznetsova,RUS,1.58.77,,1,Moscow,Jul 15
16,Helena Fuchsova,CZE,1.58.81,,2,Paris,Aug 04
17,Letitia Vriesde,SUR,1.58.99,,2,Leverkusen,Sep 05
18,Linda Kisabaka,GER,1.59.28,,3,Leverkusen,Sep 05
19,Kutre Dulecha,ETH,1.59.37,,1,Birmingham,Feb 14
20,Yelena Buzhenko,UKR,1.59.46,,2,Paris,Jul 21
21,Nouriah Mérah-Benida,ALG,1.59.49,,2,Arnhem,Jul 10
22,Carla Sacramento,POR,1.59.54,,6,Rome,Jul 07
23,Yuliya Taranova,RUS,1.59.63,,1,Palma de Mallorca,Jul 12
24,Diane Modahl,GBR,1.59.72,,2,Rovereto,Sep 01
25,Joetta Clark-Diggs,USA,1.59.79,,6,Monaco,Aug 04
