rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Caster Semenya,RSA,1:55.28,,1,Rio de Janeiro,Aug 20
2,Francine Niyonsaba,BDI,1:56.24,,2,Monaco,Jul 15
3,Margaret Nyairera Wambui,KEN,1:56.89,,3,Rio de Janeiro,Aug 20
4,Melissa Bishop,CAN,1:57.02,,4,Rio de Janeiro,Aug 20
5,Joanna Józwik,POL,1:57.37,,5,Rio de Janeiro,Aug 20
6,Eunice Jepkoech Sum,KEN,1:57.47,,3,Monaco,Jul 15
7,Molly Beckwith-Ludlow,USA,1:57.68,,4,Monaco,Jul 15
8,Lynsey Sharp,GBR,1:57.69,,6,Rio de Janeiro,Aug 20
9,Renelle Lamote,FRA,1:58.01,,2,"Birmingham, GBR",Jun 05
10,Kate Grace,USA,1:58.28,,5,Zürich,Sep 01
11,Marina Arzamasova,BLR,1:58.36,,6,Zürich,Sep 01
12,Rose Mary Almanza,CUB,1:58.49,,1r1,Barcelona,Jun 30
13,Nataliia Pryshchepa,UKR,1:58.60,,7,Zürich,Sep 01
14,Selina Büchel,SUI,1:58.77,,5r2,Lausanne,Aug 25
15,Sahily Diago,CUB,1:58.84,,1,Puebla,Apr 17
16,Lisneidy Veitia,CUB,1:58.93,,2r1,Barcelona,Jun 30
17,Angelika Cichocka,POL,1:58.97,,6,Monaco,Jul 15
18,Habitam Alemu,ETH,1:58.99,,3h4,Rio de Janeiro,Aug 17
19,Noélie Yarigo,BEN,1:59.12,,4h4,Rio de Janeiro,Aug 17
20,Natoya Goule,JAM,1:59.38,,1,"Atlanta, GA",Jun 04
21,Lovisa Lindh,SWE,1:59.41,,4sf2,Rio de Janeiro,Aug 18
22,Ajee Wilson,USA,1:59.44,,2h2,Rio de Janeiro,Aug 17
23,Shelayna Oskan-Clarke,GBR,1:59.45,,5sf2,Rio de Janeiro,Aug 18
24,Chrishuna Williams,USA,1:59.59,,3,"Eugene, OR",Jul 04
25,Brenda Martinez,USA,1:59.64,,1sf2,"Eugene, OR",Jul 02
