rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Caster Semenya,RSA,1.55.45,,1,Berlin,Aug 19
2,Maggie Vessey,USA,1.57.84,,1,Monaco,Jul 28
3,Anna Alminova,RUS,1.57.86,,1h2,Cheboksary,Jul 23
4,Maria Savinova,RUS,1.57.90,,1,Moskva,Jul 01
4,Janeth Jepkosgei Busienei,KEN,1.57.90,,2,Berlin,Aug 19
6,Jennifer Meadows,GBR,1.57.93,,3,Berlin,Aug 19
7,Yuliya Krevsun,UKR,1.58.00,,4,Berlin,Aug 19
8,Svetlana Klyuka,RUS,1.58.23,,2h2,Cheboksary,Jul 23
9,Elena Kofanova,RUS,1.58.60,,2,Moskva,Jul 01
10,Anna Willard,USA,1.58.80,,1,Paris,Jul 17
11,Elisa Cusma Piccione,ITA,1.58.81,,6,Berlin,Aug 19
11,Mayte Martínez,ESP,1.58.81,,7,Berlin,Aug 19
13,Yuliya Rusanova,RUS,1.58.99,,1h3,Cheboksary,Jul 23
14,Hasna Benhassi,MAR,1.59.03,,1r1,Madrid,Jul 04
15,Jemma Simpson,GBR,1.59.07,,4,Monaco,Jul 28
16,Oksana Zbrozhek,RUS,1.59.13,,3,Paris,Jul 17
16,Kenia Sinclair,JAM,1.59.13,,5,Monaco,Jul 28
18,Nancy Jebet Langat,KEN,1.59.17,,1,Rovereto,Sep 01
19,Tetiana Petlyuk,UKR,1.59.30,,1,Yalta,Jul 23
20,Ekaterina Kostetskaya,RUS,1.59.31,,6,Monaco,Jul 28
21,Christin Wurth-Thomas,USA,1.59.35,,7,Monaco,Jul 28
22,Pamela Jelimo,KEN,1.59.49,,2,Nairobi,Jul 25
23,Marilyn Okoro,GBR,1.59.56,,4,Paris,Jul 17
24,Élodie Guégan,FRA,1.59.57,,5,Paris,Jul 17
25,Tatyana Andrianova,RUS,1.59.60,,1r5,Moskva,May 30
