rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nathaniel Cartmell,USA,21.5,*,1,Norfolk,Jun 22
2,William Frank Hamilton,USA,21.7,*,1,Chicago,Aug 31
3,Lee C. Carey,USA,21.9,*,1,Annapolis,May 18
3,Harold Huff,USA,21.9,*,1,Chicago,Jun 1
3,Daniel Kelly,USA,21.9,*e,2,Norfolk,Jun 22
3,Frederick Ramsdell,USA,21.9,*e,3,Norfolk,Jun 22
7,Patrick Roche,IRL,22.1,*,1,Cork,Jun 09
7,William Keating,USA,22.1,*,1,Norfolk,Sep 7
9,Jay D. Whitham,USA,22.2,*str,1,Philadelphia,May 05
10,Peter Gerhardt,USA,22.3,*e,2,Norfolk,Sep 07
11,Samuel Brinton,USA,22.4,*A,1,Boulder,May 11
11,William W. May,USA,22.4,*str,1,Urbana,May 17
11,Lawrence Dodge,USA,22.4,*str,1h1,New Haven,May 18
11,Lester B. Stevens,USA,22.4,*str,1=h2,New Haven,May 18
11,W.T. Coholan,USA,22.4,*str,1=h2,New Haven,May 18
11,Gram,USA,22.4,*str,1,New England,May
11,Robert Kerr,CAN,22.4,*str,1,Toronto,Jul 20
11,Charles Seitz,USA,22.4,*e,3,Norfolk,Sep 07
19,Harold Watson,GBR,22.5,*,1h,London,Apr 27
19,Jack George,GBR,22.5,*,1,London,Apr 27
19,William May,USA,22.5,*,1,Chicago,May 11
19,R. Quigley,USA,22.5,*e,2,Chicago,May 11
19,Ned A. Merriam,USA,22.5,*e,3,Chicago,May 11
19,Frank Lukeman,CAN,22.5,*,1=,Montréal,Sep 21
19,Ralph Abercrombie,AUS,22.5,,,,
