rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lloyd LaBeach,PAN,20.7,*str,1,Compton,Jun 04
1,Melvin Patton,USA,20.7,,1,Evanston,Jul 10
3,Charles Peters,USA,20.8,*,1,Lafayette,May 1
3,Norwood Ewell,USA,20.8,,2,Evanston,Jul 10
3,Harrison Dillard,USA,20.8,,1,Colombes,Aug 16
6,Charles May,USA,20.9,*,1,Lafayette,May 1
7,Paul Bienz,USA,21.0,*str,1,New Orleans,Apr 10
7,Charles Parker,USA,21.0,*str,4,Dallas,Jun 04
7,Cliff Bourland,USA,21.0,,3,Evanston,Jul 10
10,John Bradley,USA,21.2,*str,1,Glendale,May 15
10,John Sullivan,USA,21.2,*str,1,Commerce,May 15
10,Paul Cowie,USA,21.2,*str,1,New York,May 29
10,Herbert McKenley,JAM,21.2,,4,London,Aug 3
14,Dennis Shore,RSA,21.3,*A,1,Pretoria,Mar 20
14,Abram van Heerden,RSA,21.3,*A,1,Kimberley,May 24
14,Ion Moina,ROU,21.3,,1,Cluj,Jun 20
17,Jonathan Murphy,RSA,21.4,*A,1,Krugersdorp,Feb 28
17,Morris Curotta,AUS,21.4,*,1,Sydney,Feb 28
17,Hendrik Lombard,RSA,21.4,*A,1,Pretoria,Mar 20
17,Frederick Thompson,USA,21.4,*str,1,Los Angeles,Apr 23
17,Harry Meginnis,USA,21.4,*str,1,Columbia,May 01
17,Howard Bugbee,USA,21.4,*str,,Glendale,May 15
17,Bob Smith,USA,21.4,*str,2,Bloomington,May 22
17,Leslie Laing,JAM,21.4,,1,Kingston,May 24
17,Bill Carter,USA,21.4,*str,1,San Antonio,Jun
17,Antonio Siddi,ITA,21.4,,1,Brescia,Nov 01
17,Rafael Fortun,CUB,21.4,,,,
