rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Charles Paddock,USA,21.6,,1,Colombes,Jun 19
2,Henry Williams,USA,21.7,*,1,Philadelphia,Sep 13
3,William Hill,GBR,21.9,*,1h,London,Jul 04
3,Frederick Mawby,GBR,21.9,*,1,London,Sep 4
3,Loren Murchison,USA,21.9,*e,2,Philadelphia,Sep 13
3,Morris Kirksey,USA,21.9,*e,3,Philadelphia,Sep 13
7,Edward Teshner,USA,22.0,e,2,Paris,Jun 28
8,Charles Moore,USA,22.1,e,2h1,Colombes,Jun 18
9,Marshall Haddock,USA,22.2,e,3,Colombes,Jun 19
9,Jack Lindsay,NZL,22.2,e,3,Paris,Jun 28
9,William D. Hayes,USA,22.2,*str,1,Cambridge/MA,Aug 23
12,William Hunt,AUS,22.3,*,1,Sydney,Dec 13
12,Jock Leadley,AUS,22.3,*,1,,
14,Homer Chaney,USA,22.4,*str,1,Claremont,Mar 08
14,Fred S. Davis,USA,22.4,*str,1h1,Cambridge/MA,May 30
14,Creed Haymond,USA,22.4,*str,1h2,Cambridge/MA,May 30
14,Frederick Kunkle,USA,22.4,*str,1h3,Cambridge/MA,May 30
14,Nils Sandström,SWE,22.4,,1,København,Jun 22
14,Robert L. LeGendre,USA,22.4,,1,Paris,Jul 01
14,Jean-Rene Seurin,FRA,22.4,,1,Colombes,Jul 06
14,Richard Rau,GER,22.4,str,1,Berlin,Aug 10
22,A.B. Reed,USA,22.5,*,1,Philadelphia,Sep 12
23,James W. Driscoll,USA,22.6,*str,1,Springfield,May 10
23,Richard Losch,USA,22.6,*str,1,Ann Arbor,May 17
23,Charles Carroll,USA,22.6,*str,1,Chicago,May 24
23,W.M. Murray,USA,22.6,*str,1h4,Cambridge/MA,May 30
23,Eric Schörling,SWE,22.6,,2,København,Jun 22
23,John Army Howard,CAN,22.6,,1s1,Paris,Jun 28
23,LeRoy Halburton,CAN,22.6,,1s3,Paris,Jun 28
23,Georges André,FRA,22.6,,,Paris,Jul 01
23,Nils Engdahl,SWE,22.6,,1,Stockholm,Jul 21
23,Erik Wilén,FIN,22.6,,1,Helsinki,Sep 06
23,Karl-Ivan Appelgren,SWE,22.6,,,,
