rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tianna Bartoletta,USA,7.14,,1,Beijing,Aug 28
2,Shara Proctor,GBR,7.07,,2,Beijing,Aug 28
3,Ivana panovic,SRB,7.02,,1,Zürich,Sep 03
4,Christabel Nettey,CAN,6.99,,2,"Eugene, OR",May 29
5,Brittney Reese,USA,6.97,,2c2,"Eugene, OR",Jun 27
6,Darya Klishina,RUS,6.95,,1,Cheboksary,Jun 21
6,Janay DeLoach-Soukup,USA,6.95,,1c1,"Eugene, OR",Jun 27
8,Lena Malkus,GER,6.94,,1c1,Weinheim,May 30
8,Sosthene Moguenara,GER,6.94,,1,Bad Langensalza,Jul 04
10,Quanesha Burks,USA,6.93,,1,San José CRC,Aug 09
11,Lorraine Ugen,GBR,6.92,,4,Doha,May 15
12,Yulia Pidluzhnaya,RUS,6.87,,1,Cheboksary,Aug 04
13,Volha Sudarava,BLR,6.86,,2,Cheboksary,Jun 21
14,Jasmine Todd,USA,6.84,,2c1,"Eugene, OR",Jun 27
14,Malaika Mihambo,GER,6.84,,2q2,Beijing,Aug 27
14,Konomi Kai,JPN,6.84,,1,Konosu,Oct 24
17,Nastassia Mironchyk-Ivanova,BLR,6.83,,1,Minsk,May 19
17,Kate Hall,USA,6.83,,1,"Greensboro, NC",Jun 21
17,Bianca Stuart,BAH,6.83,,1,Nassau,Jun 26
20,Krystyna Hryshutyna,UKR,6.81,,1,Kirovohrad,Jun 08
21,Jenna Prandini,USA,6.80,,2c2,"Eugene, OR",Jun 11
22,Katarina Johnson-Thompson,GBR,6.79,,2q1,Beijing,Aug 27
23,Olga Kucherenko,RUS,6.78,,1,Krasnodar,Jun 06
23,María del Mar Jover,ESP,6.78,A,1,Monachil,Aug 08
23,Khaddi Sagnia,SWE,6.78,,1,Söderhamn,Aug 09
1,Christabel Nettey,CAN,6.99,i,1,Stockholm,Feb 19
2,Katarina Johnson-Thompson,GBR,6.93,i,1,Birmingham GBR,Feb 21
