rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lyudmila Galkina,RUS,7.05,,1,Athens,Aug 09
2,Niki Xanthou,GRE,7.03,,1,Bellinzona,Aug 18
2,Qiying Xiong,CHN,7.03,,Q,Shanghai,Oct 21
4,Chioma Ajunwa,NGR,7.01,,Q,Athens,Aug 07
5,Fiona May-Lapichino,ITA,6.97,,1,Turin,Jun 24
6,Agata Karczmarek,POL,6.95,,1,Bydgoszcz,Jun 21
6,Jelena Blazevica,LAT,6.95,,1,Valmiera,Jul 06
8,Marion Jones,USA,6.93,,1,Indianapolis,Jun 15
9,Heike Drechsler,GER,6.89,,4,Athens,Aug 07
10,Yelena Shekhovtsova,UKR,6.88,,1,Kiev,Jul 12
11,Susen Tiedtke-Green,GER,6.86,,1,Frankfurt,Jun 28
11,Yingnan Guan,CHN,6.86,,2,Shanghai,Oct 22
13,Nina Perevedentseva,RUS,6.84,,3,Haniá,May 31
14,Viktoria Vershinina,UKR,6.81,,-,Haniá,May 31
14,Yelena Donkina,RUS,6.81,,2,Tula,Jul 08
16,Yelena Khlopotnova,UKR,6.80,,1,Kharkov,May 06
16,Jackie Joyner-Kersee,USA,6.80,,-,Indianapolis,Jun 15
16,Linda Ferga,FRA,6.80,,3,Villeneuve d'Ascq,Jun 29
19,Yelena Lemeschevskaya,BLR,6.78,,1,Minsk,Jun 01
20,Sharon Couch,USA,6.77,,3,Indianapolis,Jun 15
21,Tatyana Kotova,RUS,6.76,,1,Vladimir,Jun 20
21,Tünde Vaszi,HUN,6.76,,1,Budapest,Jun 21
21,Sabine Braun,GER,6.76,,*,Frankfurt,Jun 28
21,Mei Zhong,CHN,6.76,,3,Shanghai,Oct 22
25,Yelena Pershina,KAZ,6.75,,1,Heusenstamm,May 29
1,Heike Drechsler,GER,6.95,i,1,Stuttgart,Feb 02
