rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Aleksandra Chudina,URS,6.24,,1,Budapest,Sep 23
2,Olga Gyarmati,HUN,6.23,,1,Budapest,Sep 20
3,Nadezhda Dvalishvili,URS,6.14,,2,Budapest,Sep 23
4,Jean Desforges,GBR,6.10,,1,Nienburg,Aug 30
5,Yvette Williams,NZL,5.913,,,,Apr 18
6,Lena Stumpf,FRG,5.91,,1,Leer,Aug 23
7,Tamara Finogenova,URS,5.90,,,,
8,Anneliese Seonbuchner,FRG,5.89,,1,Augsburg,Jul 26
9,Galina Segen,URS,5.87,,3,Moscow,Aug 23
10,Erika Fisch,FRG,5.86,,2,Augsburg,Jul 26
11,Fanny Blankers-Koen,NED,5.85,,,Wealdstone,May 23
11,Annemarie Clausner,GDR,5.85,,1,Cracow,Jul 02
13,Maria Sander,FRG,5.81,,3,Augsburg,Jul 26
13,Anna Aleksandrova,URS,5.81,,3,Budapest,Sep 20
15,Nancy Phillips,USA,5.80,,,New York,Oct 18
16,Elzbieta Dunska,POL,5.79,,1,Warsaw,Sep 05
17,Tsurue Nakaune,JPN,5.76,,1,Oomiya,Nov 15
18,Klara Soos,HUN,5.75,,1,Budapest,Oct 25
19,Lilian Buglia,ARG,5.73,,1,Rosario,Dec 05
20,Erica Willis,AUS,5.727,,,Sydney,Feb 28
21,Margaret Johnson,AUS,5.702,,,Brisbane,Nov 28
22,M. Zotkina-Ivankina,URS,5.70,,1,Kharkov,Sep 22
22,Nina Tyurkina,URS,5.70,,,,
24,Karin Mårtensson,SWE,5.69,,2,Budapest,Sep 12
25,Inge Eckel,SAA,5.68,,3,Landau,May 17
25,Lore Fauth,FRG,5.68,,,Balingen,Aug 23
25,Yoshie Takahashi,JPN,5.68,,,Tokyo,Nov 03
