rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Olga Kucherenko,RUS,7.13,,1,Sochi,May 27
2,Darya Klishina,RUS,7.03,,1,Zhukovsky,Jun 26
3,Lyudmila Kolchanova,RUS,7.01,,1,Saransk,Jul 13
4,Brittney Reese,USA,6.94,,1,Lausanne,Jul 8
5,Ineta Radevica,LAT,6.92,,1,Barcelona (O),Jul 28
5,Naide Gomes,POR,6.92,,2,Barcelona (O),Jul 28
7,Yargeris Savigne,CUB,6.91,,1,Reims,Jun 30
8,Chaunté Howard-Lowe,USA,6.90,,2,"Des Moines, IA",Jun 26
8,Tatyana Kotova,RUS,6.90,,2,Saransk,Jul 13
10,Hyleas Fountain,USA,6.89,,2,Nottwil,Aug 8
11,Blessing Okagbare,NGR,6.88,,1c2,"Austin, TX",Apr 2
12,Ksenija Balta,EST,6.87,,1,Tallinn (KS),Aug 8
13,Nastassia Mironchyk,BLR,6.84,,1,"Brest, BLR",May 22
13,Yulia Pidluzhnaya,RUS,6.84,,1,Cheboksary,Jul 3
15,Funmi Jimoh,USA,6.81,,1,"Walnut, CA",Apr 17
15,Akiba McKinney,USA,6.81,,2,"Walnut, CA",Apr 17
15,Yuliya Tarasova,UZB,6.81,,1,Tashkent,Jun 5
15,Brianna Glenn,USA,6.81,,3,"Des Moines, IA",Jun 26
19,Renáta Medgyesová,SVK,6.79,,4,Nottwil,Aug 8
20,Ivana panovic,SRB,6.78,,1,Beograd,Jun 20
20,Éloyse Lesueur,FRA,6.78,,1,Bergen (Fana),Jun 20
22,Tatyana Chernova,RUS,6.77,,-,Saransk,Jul 13
23,Irene Pusterla,SUI,6.76,,1,Lugano,Jul 17
24,Ruky Abdulai,CAN,6.74,,2,Ponce,May 8
24,Anna Jagaciak,POL,6.74,,3q1,Barcelona (O),Jul 27
24,Viktoriya Rybalko,UKR,6.74,,-,Barcelona (O),Jul 28
