rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Galina Vinogradova,URS,6.31,,1,Tbilisi,Nov 18
2,Galina Besborodova,URS,6.09,,2,Tbilisi,Nov 18
3,Valentina Lituyeva,URS,6.07,,3,Tbilisi,Nov 18
4,Thelma Hopkins,GBR,6.06,,1,Prague,Sep 15
5,Elzbieta Krzesinska,POL,6.05,,1,Poznan,May 8
5,Aleksandra Chudina,URS,6.05,,,,
7,Nina Tyurkina,URS,6.04,,2,Moscow,Sep 03
8,Nina Martynenko,URS,6.03,,,,Aug
9,Maria Sturm,FRG,5.98,,1,Rosenheim,Jul 3
9,Erika Fisch,FRG,5.98,,1,Bad Pyrmont,Oct 16
11,Galina Dolzhenkova,URS,5.97,,,,
12,Nina Kazmina,URS,5.95,,,Nalchik,May 15
12,Christine Cops,GBR,5.95,,1,Bordeaux,Sep 03
12,Galina Segen,URS,5.95,,3,Tbilisi,Nov 13
12,Galina Yermolenko,URS,5.95,,,,
16,Jean Pickering,GBR,5.94,,1,Chiswick,Jun 11
16,Lyudmila Radchenko,URS,5.94,,,Moscow,Aug 15
18,Maria Kusion,POL,5.92,,2,Moscow,Jun 26
18,Sheila Hoskin,GBR,5.92,,2,Bordeaux,Sep 03
20,Olga Gyarmati,HUN,5.90,,,Budapest,Jul 17
21,Galina Lebedeva,URS,5.89,,,Leningrad,Feb
21,Annemarie Clausner,GDR,5.89,,1,Erfurt,Jun 12
21,Zlata Rozkosna,TCH,5.89,,1,Ostrava,Jul 23
21,Shirley Cawley,GBR,5.89,,1,,
21,Nadeshda Shkolnaya,URS,5.89,,,,
21,Nadezhda Dvalishvili,URS,5.89,,,,
