rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anna Pieper,GER,5.31,,1,Hamm,Jul 15
2,Marie Mejzlikova II,TCH,5.30,,1,Prague,Sep 23
3,Margarete Furchheim,GER,5.11,,1,Berlin,Jun 3
4,Loef,GER,5.10,,1,Köln,Jul 15
5,Ingrid Albertsen,GER,5.07,,1,Hannover,Jul 29
6,Vera Jacobsson,SWE,5.06,,1,Stockholm,Sep 9
7,Mary Lines,GBR,5.04,,1,Antwerpen,Aug 13
8,Helen Filkey,USA,5.03,,1,Chicago,Sep 3
9,Elisa Van Truyen,BEL,5.01,,1,Brussels,Jul 29
10,Elisabeth Saake,GER,4.98,,2,Hannover,Jul 29
10,Emmy Haux,GER,4.98,,2,Frankfurt/M.,Aug 19
12,Eckart,GER,4.97,,1,München,Mar 13
12,Lilly Henoch,GER,4.97,,3,Frankfurt/M.,Aug 19
14,Emma Heiss,GER,4.96,,2,München,May 13
15,Sidonie Verschueren,GER,4.94,,1,Antwerpen,Jun 24
16,Marie Mejzlikova I,TCH,4.93,,,,
17,Mahnoff,GER,4.90,,1,Wuppertal,Aug 16
17,Luigia Bonfanti,ITA,4.90,,1,Bergamo,Sep 30
19,Piechullek,GER,4.86,,1,Hindenburg,Jun 08
19,Zoll,GER,4.86,,1,Stuttgart,Jul 08
19,Hilda Einstein,EST,4.86,,1,Tallinn,Sep 02
22,Sylvia Stone,GBR,4.85,,1,Monaco,Apr 05
22,G. Grass,GER,4.85,,2,Offenbach,Aug 05
24,Jauch,GER,4.82,,1,Backnong,May 21
25,Anneliese Jacke,GER,4.81,,1,Magdeburg,Jun 24
1,Alma Höppner,GER,5.21,i,1,Krefeld,Jan 28
