rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jackie Joyner,USA,7.45,,1,Indianapolis,Aug 13
2,Heike Drechsler,GDR,7.40,,1,Potsdam,Aug 21
3,Yelena Belevskaya,URS,7.39,,1,Bryansk,Jul 18
4,Galina Chistyakova,URS,7.27,,1,Moscow,Aug 22
5,Irina Valyukyevich,URS,7.17,,2,Bryansk,Jul 18
6,Helga Radtke,GDR,7.16,,2,Berlin,Jul 08
7,Svetlana Zorina,URS,7.07,,1,Krasnodar,Aug 16
8,Yelena Ivanova,URS,7.05,,2,Moscow,Jun 07
9,Valeria Ionescu,ROU,7.04,,1,Pitesti,Aug 09
10,Eva Murkova,TCH,6.99,,1,Banska Bystrica,Jun 06
11,Yelena Kokonova,URS,6.95,,3,Bryansk,Jul 18
12,Sheila Echols,USA,6.94,,1,Baton Rouge,Jun 05
13,Marieta Ilcu,ROU,6.93,,1,Bucharest,Jul 02
14,Niole Medvedeva,URS,6.92,,1,Riga,May 31
14,Heike Grabe,GDR,6.92,,2,Bratislava,Jun 13
16,Larisa Berezhnaya,URS,6.90,,2,Krasnodar,Aug 15
17,Carmen Sirbu,ROU,6.88,,2,Pitesti,Aug 09
18,Lyudmila Ninova,BUL,6.87,,1,Prague,Jun 23
19,Jennifer Inniss,USA,6.85,,2,Indianapolis,Aug 13
20,Vera Olenchenko,URS,6.83,,2,Sochi,Sep 26
21,Silvia Moneva,BUL,6.82,,2,Sofia,Aug 16
22,Yelena Soldatkina,URS,6.81,,1,Baku,Sep 13
23,Irena Ozhenko,URS,6.80,,5,Moscow,Jun 07
23,Sofia Bozhanova,BUL,6.80,,3,Bratislava,Jun 13
25,Terri Turner,USA,6.74,,H,Durham,Jul 25
25,Mirela Dulgheru,ROU,6.74,,1,Tirgu Mures,Sep 27
1,Niole Medvedyeva,URS,7.01,i,1,Vilnius,Jan 25
