rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tianna Bartoletta,USA,7.02,,1,Oslo,Jun 11
2,Anna Nazarova-Klyashtornaya,RUS,6.93,,1q1,Kazan,Jul 23
3,Brittney Reese,USA,6.92,,1,"Sacramento, CA",Jun 28
3,Éloyse Lesueur,FRA,6.92,,1,Paris Saint-Denis,Jul 05
3,Katarina Johnson-Thompson,GBR,6.92,,2,Glasgow,Jul 11
6,Malaika Mihambo,GER,6.90,,1,Braunschweig,Jun 22
6,Darya Klishina,RUS,6.90,,1,Kazan,Jul 24
8,Ivana panovic,SRB,6.88,,1,"Eugene, OR",May 30
8,Lena Malkus,GER,6.88,,1,Weinheim,May 31
10,Blessing Okagbare,NGR,6.86,,1,Shanghai,May 18
11,Tori Bowie,USA,6.82,,5,"Eugene, OR",May 30
11,Sostene Moguenara-Taroum,GER,6.82,,1,Bad Langensalza,Jun 28
11,Shara Proctor,GBR,6.82,,3,Glasgow,Jul 11
14,Funmi Jimoh,USA,6.81,,3,"Sacramento, CA",Jun 28
15,Yulia Pidluzhnaya,RUS,6.80,,1,Chelyabinsk,Jun 06
16,María del Mar Jover,ESP,6.78,A,1,Monachil,Jul 09
16,Dafne Schippers,NED,6.78,,1,Amsterdam,Jul 26
18,Irene Pusterla,SUI,6.75,,2,Rovereto,Sep 02
19,Alina Rotaru,ROU,6.74,,1,Pitesti,Jul 20
20,Christabel Nettey,CAN,6.73,,4,Glasgow,Jul 11
21,Melanie Bauschke,GER,6.72,,1c1,Weinheim,May 31
22,Florentina Marincu,ROU,6.71,,f,Bucuresti,Jun 29
23,Brooke Stratton,AUS,6.70,,1,Melbourne,Apr 06
23,Ekaterina Levitskaya,RUS,6.70,,1,Krasnodar,Jun 06
23,Olga Kucherenko,RUS,6.70,,3,Marrakech,Jun 08
1,Svetlana Biryukova,RUS,6.98,i,1,Moskva,Jan 12
2,Tori Bowie,USA,6.95,i,1,"Naperville, IL",Jan 25
3,Ivana panovic,SRB,6.92,i,1,Istanbul,Feb 22
