rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Maurren Higa Maggi,BRA,7.26,A,1,Bogotá,Jun 26
2,Niurka Montalvo,ESP,7.06,,1,Sevilla,Aug 23
3,Fiona May-Lapichino,ITA,7.04,,Q,Sevilla,Aug 21
4,Marion Jones,USA,7.01,,1,Raleigh,Jun 12
4,Eunice Barber,FRA,7.01,,1,Paris,Jul 21
6,Tatyana Kotova,RUS,6.99,,1,Leverkusen,Sep 5
7,Niki Xanthou,GRE,6.98,,1,Kalamata,May 22
8,Dawn Burrell,USA,6.96,,1,Eugene,Jun 25
9,Lyudmila Galkina,RUS,6.95,,1,Moscow,Jun 5
10,Paraskevi Tsiamita,GRE,6.93,,1,Pátra,Aug 1
11,Yelena Shekhovtsova,UKR,6.92,,1,Palma de Mallorca,Jul 13
11,Viktoria Vershinina,UKR,6.92,,1,Belaya Tserkov,Jul 25
11,Erica Johansson,SWE,6.92,,1,Stockholm,Jul 30
14,Heike Drechsler,GER,6.91,,2,Stockholm,Jul 30
15,Tatyana Ter-Mesrobyan,RUS,6.88,,2,Moscow,Jun 05
16,Adrien Sawyer,USA,6.87,,2,Milan,Jun 09
17,Aurélie Félix,FRA,6.85,,1,Göteborg,Jul 30
18,Chioma Ajunwa,NGR,6.83,,1,Lagos,Jul 29
19,Olga Rublyova,RUS,6.82,,2,Tula,Jul 29
20,Luciana dos Santos,BRA,6.81,A,2,Bogotá,Jun 26
21,Yingnan Guan,CHN,6.80,,1,Shanghai,Jun 06
22,Yelena Pershina,KAZ,6.79,,1,Dortmund,Jun 26
23,Yelena Kokonova-Khlopotnova,UKR,6.78,,1,Almaty,May 22
23,Susen Tiedtke,GER,6.78,,1,Bad Langensalza,Jun 12
25,Shana Williams,USA,6.76,,3,Linz,Jul 26
25,Joanne Wise,GBR,6.76,,2,Malmö,Aug 02
