rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Käthe Krauss,GER,5.78,,1,Wuppertal,Jun 19
2,Traute Göppner,GER,5.76,,2,Wuppertal,Jun 19
3,Stanislawa Walasiewicz,POL,5.71,,1,Wuppertal,Aug 19
4,Madeleine Renaud,FRA,5.51,,1,Colombes,Jul 13
4,Galina Turova,URS,5.51,,1,Leningrad,Jul 28
4,Wanda Nowak,AUT,5.51,,1,Wien,Sep 13
7,Thelma Peake,AUS,5.48,,1,Sydney,Jan 18
7,Mabel Smith,USA,5.48,,1,Providence,Jul 4
9,Evelyn Goshawk,CAN,5.44,,1,Winnipeg,Jul 2
9,Ethel Raby,GBR,5.44,,1,London,Jul 18
11,Claudia Testoni,ITA,5.40,,1,Paris,Oct 11
12,Ingrid Hansson,SWE,5.39,,1,Falkenberg,Jun 28
12,Zinaida Lastovka,URS,5.39,,,,
14,Irmgard Praetz,GER,5.37,,1,Tangerhütte,Jun 14
14,Lidia Ignatenko,URS,5.37,,1,Kharkov,Oct 06
16,Maria Shamanova,URS,5.36,,,,
17,Leyla de Pol,SUI,5.35,,1,Lugano,Jun 27
18,Theda Stumpf,GER,5.34,,2,Wuppertal,Aug 19
19,M. Briggs,GBR,5.33,,1,Sheffield,May 16
19,Yelena Karpovich,URS,5.33,,,Moskva,Aug 26
21,Veronika Kohlbach,AUT,5.32,,1,Wien,Jul 11
21,Sophie Hagg,GER,5.32,,1,München,Aug 30
21,Johanna Kessel,GER,5.32,,1,Hof,Sep 27
24,Kiyoko Idota-Hoda,JPN,5.31,,1,Nagoya,Jun 07
24,Etta Tate,USA,5.31,,2,Providence,Jul 4
1,Schüler,GER,5.32,i,1,Hamburg,Feb 09
