rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yvette Williams,NZL,6.24,,1,Helsinki,Jul 23
2,Aleksandra Chudina,URS,6.14,,2,Helsinki,Jul 23
3,Fanny Blankers-Koen,NED,6.05,,1,Amsterdam,Aug 17
4,Kathleen Russell,JAM,6.02,,1,Kingston,May 30
5,Valentina Lituyeva,URS,5.98,,1,Leningrad,Aug 24
6,Olga Gyarmati,HUN,5.96,,2,Kiev,Jun 11
6,Lyudmila Tsurevich,URS,5.96,,3,Kiev,Jun 11
8,Imgard Schmelzer,FRG,5.94,,1,Kassel,Aug 10
9,Verna Johnston,AUS,5.93,,1,Belfast,Jun 25
10,Shirley Cawley,GBR,5.92,,3,Helsinki,Jul 23
11,Erica Willis,AUS,5.91,,,Sydney,Feb 02
12,Mabel Landry,USA,5.88,,Q,Helsinki,Jul 23
13,Nina Tyurkina,URS,5.85,,4,Kiev,Jun 11
14,Elzbieta Dunska,POL,5.83,,1,Krakow,Jun 28
15,Maria Sander,FRG,5.82,,1,Oberhausen,May 04
15,Leni Hofknecht,FRG,5.82,,1,Augsburg,Jun 15
17,Wilhelmina Lust,NED,5.81,,5,Helsinki,Jul 23
18,Maire Österdahl,FIN,5.79,,1,København,Sep 07
18,Lidiya Konstantinova,URS,5.79,,,,
20,Anneliese Seonbuchner,FRG,5.77,,1,Augsburg,Jun 15
21,Helga Klein,FRG,5.76,,,Mannheim,Sep 14
22,Ayako Yoshikawa,JPN,5.75,,,Tokyo,Jun 21
23,Sheila Sewell,GBR,5.74,,1,Orpington,Jul 10
24,Elfriede von Nitzsch,FRG,5.73,,1,Kiel,Jul 13
25,Helga Dürkop,FRG,5.72,,1,Kassel,Jul 05
25,Lillian Buglia,ARG,5.72,,,,
