rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Olga Gyarmati,HUN,5.99,,1,Budapest,May 29
2,Fanny Blankers-Koen,NED,5.89,,1,Zwolle,Jul 4
3,Rie Yamanouchi,JPN,5.88,,1,Tokyo,Aug 28
4,Irmgard Kirchhoff,GER,5.84,,1,Kassel,Sep 25
5,Gerda van der Kade-Koudijs,NED,5.73,,1,Rome,Jun 27
6,Neltje Karelse,NED,5.71,,1,Rotterdam,Jul 18
7,Joan Shepherd,GBR,5.70,,1,Chiswick,Jun 26
8,Yvonne Curtet,FRA,5.67,,1,Colombes,Aug 15
9,Aleksandra Chudina,URS,5.66,,1,Kharkov,Sep 10
10,Noemi Simonetto,ARG,5.65,,Q,London,Aug 4
10,Spomenka Koledin,YUG,5.65,,1,Belgrad,Sep 19
12,Elfriede Brunemann,GER,5.62,,1,Hannover,Sep 25
13,Judy Canty,AUS,5.61,,1,Sydney,Jan 24
13,Kathleen Russell,JAM,5.61,,Q,London,Aug 04
15,Emma Reed,USA,5.60,,1,Providence,Jul 12
15,Valentina Vasilyeva,URS,5.60,,1,Sverdlovsk,Jul
15,Gisela Jahn,GER,5.60,,1,Nürnberg,Aug 14
18,Verna Johnston,AUS,5.59,,2,Sydney,Jan 24
18,Lena Stumpf,GER,5.59,,1,Hannover,Jun 26
18,Nadezhda Khnykina,URS,5.59,,1,Tbilisi,Oct
18,Leni Hofknecht,GER,5.59,,,,
22,Ann-Britt Leyman,SWE,5.58,,1,Göteborg,Jul 11
23,Margaret Bland,AUS,5.56,,1,Melbourne,Apr 28
23,Ruth Hein,GER,5.56,,1,Saerbrucken,Jul 11
25,Margaret Erskine,GBR,5.55,,2,Chiswick,Jun 26
25,Carmen Sciuto,ITA,5.55,,1,Rome,Oct 10
25,Galina Yerukhina,URS,5.55,,,,
