rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Kotova,RUS,7.42,,1,Annecy,Jun 23
2,Tatyana Ter-Mesrobyan,RUS,7.06,,1,Sankt Peterburg,May 22
3,Maurren Higa Maggi,BRA,7.02,,1,Paris,Sep 14
4,Bronwyn Thompson,AUS,7.00,,1,Melbourne,Mar 7
5,Concepción Montaner,ESP,6.89,,1,Castellón,Jun 1
6,Niki Xanthou,GRE,6.85,,1,Pátra,Jul 14
6,Heike Drechsler,GER,6.85,,1,Leverkusen,Jul 27
8,Niurka Montalvo,ESP,6.83,,1,Madrid,Jul 3
9,Elva Goulbourne,JAM,6.82,,1,Starkville MS,May 11
10,Oksana Rogova,RUS,6.79,,1,Bryansk,Jun 12
11,Tünde Vaszi,HUN,6.78,,2,Athens,Jun 10
12,Olga Rublyova,RUS,6.76,,2,Haniá,Jun 30
13,Anna Kovalenko,RUS,6.75,,1,Tula,Jun 02
13,Stilianí Pilátou,GRE,6.75,,1,Vólos,Jul 21
15,Anju Bobby George,IND,6.74,,1,New Delhi,Sep 09
16,Jade Johnson,GBR,6.73,,2,München,Aug 07
17,Antoniya Yordanova,BUL,6.70,,2,Pátra,Jul 14
18,Liang Shuyan,CHN,6.69,,1,Daqing,Aug 22
19,Yulia Akulenko,UKR,6.68,,1,Belaya Tserkov,May 16
19,Irina Melnikova,RUS,6.68,,1,Cheboksary,Jul 11
21,LaToya Phillips,USA,6.67,,1c2,"Raleigh, NC",Mar 29
21,Olga Salazhenkova,RUS,6.67,,2,Tula,Jun 02
21,Valentina Gotovskaya,LAT,6.67,,2,Szombathely,Jul 14
24,Susen Tiedtke,GER,6.66,,1,Wesel,May 20
25,Lyudmila Galkina,RUS,6.65,,3,Athens,May 30
25,Bianca Kappler,GER,6.65,,2,Bad Langensalza,Jun 15
25,Cristina Nicolau,ROU,6.65,,2,Annecy,Jun 23
1,Elva Goulbourne,JAM,6.91,i,1,Fayetteville,Feb 23
