rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Heike Drechsler,GER,7.48,,1,Lausanne,Jul 08
2,Inessa Kravets,UKR,7.37,,1,Kiev,Jun 13
3,Jackie Joyner-Kersee,USA,7.17,,1,New York,May 24
4,Mirela Dulgheru,ROU,7.14,,1,Sofia,Jul 05
5,Chioma Ajunwa,NGR,7.06,,1,Lagos,Jun 12
6,Yelena Senchukova,RUS,7.04,,2,Duisburg,Jun 07
7,Larisa Berezhnaya,UKR,7.01,,2,Moscow,Jun 23
8,Marieta Ilcu,ROU,6.98,,1,Pitesti,Jun 12
9,Yelena Khlopotnova,UKR,6.95,,1,Kiev,May 30
10,Lyudmila Ninova-Rudolf,AUT,6.92,,1,St.Denis,Jun 04
11,Sheila Echols,USA,6.91,,2,New Orleans,Jun 28
11,Yelena Pershina,KAZ,6.91,,1,Alma-Ata,Aug 07
13,Irina Mishailova,RUS,6.89,,1,Krasnodar,May 13
14,Niurka Montalvo,CUB,6.88,A,1,Mexico City,Apr 11
15,Yang Juan,CHN,6.84,,1,Beijing,Apr 18
16,Irina Belova,RUS,6.82,,H,Barcelona,Aug 02
17,Agata Karczmarek,POL,6.81,,1,Pila,May 30
18,Karen Botha,RSA,6.80,A,1,Johannesburg,May 23
19,Helga Radtke,GER,6.79,,1,Rostock,May 20
20,Diane Guthrie,JAM,6.78,,1,Harrisonburg,Apr 11
21,Li Jing,CHN,6.77,,1,Wuhan,Oct 20
22,Niole Medvedeva,LTU,6.76,,1,Nurmijärvi,Jul 20
23,Ringa Ropo,FIN,6.75,,3,New York,May 24
24,Shuzen Liu,CHN,6.74,,1,Shijiazhuang,Apr 25
24,Susen Tiedtke,GER,6.74,,Q,Barcelona,Aug 06
1,Larisa Berezhnaya,UKR,7.08,i,1,Moscow,Feb 01
