rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Hildrun Claus,GDR,6.40,,1,Erfurt,Aug 7
2,Vera Krepkina,URS,6.37,,1,Rome,Aug 31
3,Mary Bignal,GBR,6.33,,Q,Rome,Aug 31
4,Elzbieta Krzesinska,POL,6.32,,1,Moscow,Jul 3
5,Valentina Shaprunova,URS,6.31,,1,Nalchik,May 1
6,Johanna Bijleveld,NED,6.28,,1,Frechen,Jun 12
7,Lyudmila Ivleva,URS,6.25,,1,Kharkov,Jul 26
7,Maria Bibro,POL,6.25,,1,Lodz,Jul 31
7,Lyudmila Radchenko,URS,6.25,,1,Krasnodar,Sep 27
10,Renate Junker,FRG,6.23,,2,Erfurt,Aug 7
11,Sylvia Mitchell,AUS,6.21,,1,Sydney,Feb 27
11,Willye White,USA,6.21,,Q,Abilene,Jul 15
13,Kreszentia Kopp,FRG,6.20,,1,Berlin,Jul 22
13,Helga Hoffmann,FRG,6.20,,3,Erfurt,Aug 07
13,Galina Golunova,URS,6.20,,1,Moscow,Aug 08
16,Irina Press,URS,6.17,,P,Tula,Jun 26
17,Beverley Weigel,NZL,6.16,,1,Papakura,Mar 26
18,Tatyana Frolova,URS,6.14,,2,Moscow,Jun 12
18,Vilve Maremaee,URS,6.14,,3,Kharkov,Jul 26
20,Tatyana Shchelkanova,URS,6.11,,P,Kharkov,Jul 26
21,Wemmy Spierenburg,NED,6.10,,1,The Hague,Oct 02
22,Maria Chojnacka,POL,6.09,,2,Lodz,Jul 31
23,Burghild Neumann,GDR,6.08,,1,Leipzig,Jun 16
23,Tamara Makarova,URS,6.08,,4,Kharkov,Jul 26
23,Valentina Rukavtsova,URS,6.08,,1,Moscow,Aug 31
23,Vera Rozsavölgyi,HUN,6.08,,1,Budapest,Oct 02
