rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Shchelkanova,URS,6.60,,1,Kurayoshi,Oct 19
2,Vlasta Prikrylova,TCH,6.47,,1,Hradec Králove,Jul 14
3,Mary Rand,GBR,6.44,,1,London,Aug 5
4,Corrie Bakker,NED,6.34,,1,Haag,Jul 21
4,Willye White,USA,6.34,,1,Braunschweig,Jul 30
6,Helga Hoffmann,FRG,6.32,,1,Augsburg,Aug 9
7,Bärbel Geissler,GDR,6.31,,1,Leipzig,Aug 5
8,Claude Bouix,FRA,6.26,,2,Haag,Jul 21
8,Tatyana Kotsar,URS,6.26,,Q,Moscow,Aug 11
10,Berit Tøien,NOR,6.23,,2,Tokyo,Oct 14
11,Ellen Ort,NED,6.20,,1,Bucharest,Oct 13
12,Kreszentia Kopp,FRG,6.19,,P,Kassel,Oct 06
13,Elisabeth Luxenburger,FRG,6.16,,2,Kassel,Jul 13
13,Helen Frith,AUS,6.16,,1,Sydney,Nov 16
15,Tatyana Talysheva,URS,6.15,,1,Moscow,Jul 13
15,Karin Balzer,GDR,6.15,,1,Jena,Sep 01
17,Sheila Parkin,GBR,6.14,,3,London,Aug 24
17,Valentina Buzova,URS,6.14,,P,Kiev,Oct 13
17,Viorica Viscopoleanu,ROU,6.14,,3,Bucharest,Oct 13
20,Christa Biggemann,FRG,6.13,,3,Kassel,Jul 13
20,Lyubov Fedyayeva,URS,6.13,,P,Kiev,Sep 03
20,Elzbieta Krzesinska,POL,6.13,,2,Kassel,Oct 06
23,Lyudmila Ivleva,URS,6.12,,1,Tbilisi,May 04
23,Era Voskanyan,URS,6.12,,1,Yerevan,May 28
23,Natalia Galkina,URS,6.12,,1,Kiev,Sep 08
