rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Kolpakova,URS,7.06,,1,Moscow,Jul 31
2,Brigitte Wujak,GDR,7.04,,2,Moscow,Jul 31
3,Tatyana Skachko,URS,7.01,,3,Moscow,Jul 31
4,Jodi Anderson,USA,7.00,,1,Eugene,Jun 28
5,Anna Wlodarczyk,POL,6.95,,4,Moscow,Jul 31
6,Sigrun Siegl-Thon,GDR,6.87,,5,Moscow,Jul 31
7,Siegrid Heimann,GDR,6.85,,1,Potsdam,May 10
8,Lidya Alfyeyeva,URS,6.84,,2,Moscow,Jun 12
9,Jarmila Nygrynova-Streyckova,TCH,6.83,,6,Moscow,Jul 31
10,Natalya Alyoshina,URS,6.81,,P,Moscow,Jun 20
10,Margarita Butkiene,URS,6.81,,1,Vilnius,Aug 17
12,Anke Weigt,FRG,6.80,,1,Stuttgart,Jun 05
13,Olga Rukavishnikova,URS,6.79,,P,Moscow,Jul 24
14,Heike Schmidt,FRG,6.78,,2,Warsaw,Jun 09
15,Maryna Van Niecker,RSA,6.77,A,1,Bloemfontein,Apr 26
15,Olga Kuragina,URS,6.77,,P,Moscow,Jul 24
17,Kathy McMillan,USA,6.76,,2,Eugene,Jun 28
18,Nadyezhda Tkachenko,URS,6.73,,P,Moscow,Jul 24
19,Angela Voigt,GDR,6.72,,3,Berlin,Jul 09
20,Helga Radtke,GDR,6.71,,3,Berlin,May 28
21,Lyudmila Khaustova,URS,6.70,,1,Bryansk,Jun 08
22,Vilma Bardauskiene,URS,6.68,,1,Tallinn,Jun 03
22,Susan Reeve,GBR,6.68,,2,Stuttgart,Jun 05
22,Nadyezhda Zheludkova,URS,6.68,,2,Leningrad,Aug 31
22,Christina Sussiek,FRG,6.68,,1,Fana,Sep 06
