rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Heike Drechsler,GER,7.37,A,1,Sestriere,Jul 31
2,Jackie Joyner-Kersee,USA,7.32,,1,Tokyo,Aug 25
3,Larisa Berezhnaya,URS,7.24,,1,Granada,May 25
4,Yelena Senchukova,URS,7.20,,1,Budapest,Jun 20
5,Susen Tiedtke,GER,7.00,,2,Seoul,Aug 18
6,Inessa Kravets,URS,6.95,,2,Granada,May 25
6,Lyudmila Ninova-Rudolf,AUT,6.95,,4,Sevilla,May 30
8,Yelena Khlopotnova,URS,6.94,,1,Kiev,Jun 19
8,Helga Radtke,GER,6.94,,,Hamburg,Jul 14
10,Chunfang Wang,CHN,6.89,,1,Beijing,Jun 02
11,Yelena Belevskaya,URS,6.87,,3,Brussels,Sep 13
11,Yelena Pershina,URS,6.87,,1,Alma-Ata,Aug 25
13,Renata Nielsen,DEN,6.86,,1,Lisboa,Jun 13
14,Shuzen Liu,CHN,6.82,,2,Beijing,Jun 02
15,Ringa Ropo,FIN,6.79,,1,Stockholm,Aug 04
15,Li Yong-ae,PRK,6.79,,1,Kuala Lumpur,Oct 21
17,Niole Medvedeva,LTU,6.78,,2,Rhede,Jul 07
18,Valentina Uccheddu,ITA,6.77,,1,Barcelona,Jun 23
18,Fiona May,GBR,6.77,,3,Frankfurt,Jun 30
18,Marieta Ilcu,ROU,6.77,,Q,Tokyo,Aug 24
21,Irina Mishailova,URS,6.76,,1,Cesenatico,Jul 19
22,Carol Lewis,USA,6.73,,1,Houston,May 05
22,Tamara Malesev,YUG,6.73,,1,Beograd,Aug 04
22,Li Jing,CHN,6.73,,,Hangzhou,Oct 10
25,Yang Juan,CHN,6.72,,3,Beijing,Jun 02
25,Nicole Boegman,AUS,6.72,,2,Oslo,Jul 06
1,Marieta Ilcu,ROU,6.89,i,1,Bacau,Feb 17
