rank,name,nat,perf_0,perf_1,perf_2,city,date
1,F.L. Thompson,USA,49.3,*,1,Williamstown,May 31
2,Harrison Smith,USA,49.5,*,1,Andover,May 25
2,Edward Merrill,USA,49.5,*,1,Chicago,Jun 01
2,Reginald Wadsley,GBR,49.5,*,1,Huddersfield,Jul 06
5,G.S. Guthrie,CAN,49.7,*,1,Montréal,Jul 24
5,Edgar C. Rust,USA,49.7,*,1,New York,Sep 25
7,Maxie Long,USA,49.8,*e,2,Huddersfield,Jul 06
8,Charles Long,USA,49.9,*,1,Princeton,Jul 13
9,William Welsh,GBR,50.0,*e,3,Huddersfield,Jul 6
9,Dixon Boardman,USA,50.0,*e,2,New York,Sep 25
11,Lionel Cornish,GBR,50.1,*,1,Oxford,Mar 4
11,George Poage,USA,50.1,*,1,Madison,May 17
11,William Moloney,USA,50.1,*,1,Buffalo,Jun 4
14,Robert W. Barclay,GBR,50.2,*e,3,New York,Sep 25
15,Robert L. Watson,GBR,50.3,*e,4,Huddersfield,Jul 06
15,John D. Morrow,CAN,50.3,*,1,Montreal,Sep 14
17,R.E. Barrett,USA,50.5,*,1,Louisville,Oct 05
18,Herman F. S. Collier,GBR,50.8,*e,1hcp,Ipswich,Aug 17
19,Fay R. Moulton,USA,51.1,*,1,,
19,F. Scott,NZL,51.1,*,1hcp,Christchurch,Mar 30
19,Patrick Joseph Walsh,USA,51.1,*,1,Buffalo,Jul 27
19,W.G. Clerk,USA,51.1,*,1,New Haven,May 11
19,Howard W. Hayes,USA,51.1,*,1,Buffalo,Jun 14
19,S.A. Neave,GBR,51.1,*e,2,Oxford,Mar 04
25,Jacques Chastanie,FRA,51.2,,1,Paris,Jun 30
26,William J. Holland,USA,51.3,*,1,New York,May 25
26,J.F. Doyle,USA,51.3,*,1,Cambridge/MA,Jun 05
26,T. Caldwell,USA,51.3,*,1,New York,Jun 17
