rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Harry Reynolds,USA,43.29,,1r3,Zürich,Aug 17
2,Steven Lewis,USA,43.87,,1,Seoul,Sep 28
3,Danny Everett,USA,43.98,,2,Indianapolis,Jul 20
4,Roberto Hernandez,CUB,44.22,A,1,Mexico City,May 22
5,Darren Clark,AUS,44.38,,3s1,Seoul,Sep 26
6,Bert Cameron,JAM,44.50,,4s1,Seoul,Sep 26
7,Andrew Valmon,USA,44.55,,4r3,Zürich,Aug 17
8,Mohamed Al Malky,OMN,44.56,,1,Budapest,Aug 12
9,Ian Morris,TRI,44.60,,2s2,Seoul,Sep 26
10,Kevin Robinzine,USA,44.61,,4,Indianapolis,Jul 20
11,Thomas Schönlebe,GDR,44.62,A,2,Mexico City,May 22
12,Derek Redmond,GBR,44.67,,1,Zürich,Aug 17
13,Miles Murphy,AUS,44.71,,1,Perth,Mar 26
14,Innocent Egbunike,NGR,44.72,,5,Seoul,Sep 28
15,Clarence Daniel,USA,44.75,,1q4,Indianapolis,Jul 17
16,Roddie Haley,USA,44.76,,1,Westwood,Jun 05
17,Antonio McKay,USA,44.79,,5,Indianapolis,Jul 20
18,Michael Franks,USA,44.82,,1,Des Moines,Apr 30
19,Walter McCoy,USA,44.84,,2,Athens,Sep 03
20,Tim Simon,USA,44.88,,3q1,Indianapolis,Jul 17
20,Mark Rowe,USA,44.88,,4q1,Indianapolis,Jul 17
22,Susumu Takano,JPN,44.90,,5s1,Seoul,Sep 26
23,Willie Smith,USA,44.92,,2q4,Indianapolis IN,Jul 17
24,Kriss Akabusi,GBR,44.93,,1,Birmingham,Aug 07
25,Robert Stone,AUS,44.98,,1,Melbourne,Mar 06
25,Jeff Reynolds,USA,44.98,,5q1,Indianapolis IN,Jul 17
