rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Eric Liddell,GBR,47.6,,1,Colombes,Jul 11
2,Eric Wilson,USA,47.7,,1,Iowa City,May 24
3,Horatio Fitch,USA,47.8,,1s1,Colombes,Jul 11
4,Joseph Imbach,SUI,48.0,,1q6,Colombes,Jul 10
4,Guy Butler,GBR,48.0,e,2s1,Colombes,Jul 11
6,J.Coard Taylor,USA,48.1,,1h2,Cambridge,Jun 13
6,Ray Robertson,USA,48.1,,1h4,Cambridge,Jun 13
8,David Johnson,CAN,48.2,,3s1,Colombes,Jul 11
8,Nils Engdahl,SWE,48.2,,1,Stockholm,Aug 17
10,Oliver MacDonald,USA,48.5,e,5,Cambridge,Jun 14
10,Lawrence Betts,RSA,48.5,*,,,
12,Chan Coulter,USA,48.6,*,1,Iowa City,May 24
12,Adriaan Paulen,NED,48.6,e,4s1,Colombes,Jul 11
14,Commodore Cochran,USA,48.7,,1,Palo Alto,May 17
15,James Burgess,USA,48.8,e,6,Cambridge (MA),Jun 14
16,Charles Gage,USA,48.9,*,1,New Haven,May 03
16,Yale Martz,USA,48.9,,1,Los Angeles,May 24
16,Alan Christie,CAN,48.9,*,1,Toronto,Sep 20
19,Clarence Oldfield,RSA,49.0,,1q5,Colombes,Jul 10
20,Richard Croft,USA,49.1,*,1,Princeton,May 03
20,Towne Smith,USA,49.1,*,1,Kalamazoo,May 16
20,Charles Hoff,NOR,49.1,e,4s2,Colombes,Jul 11
20,Artur Svensson,SWE,49.1,,2,Stockholm,Aug 17
24,Theodore Miller,USA,49.2,*,1,Palo Alto,Apr 26
24,Don Calhoun,USA,49.2,,1h3,Cambridge,Jun 13
