rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Zhanna Pintusevich-Block,UKR,10.83,,1,Heusden,Jul 20
2,Marion Jones,USA,10.84,,1,Monaco,Jul 19
3,Debbie Ferguson,BAH,10.91,,1,Manchester,Jul 27
4,Tayna Lawrence,JAM,10.93,,3,Brussels,Aug 30
5,Chryste Gaines,USA,10.94,,4,Brussels,Aug 30
6,Muriel Hurtis,FRA,10.96,,1,Annecy,Jun 22
7,Veronica Campbell,JAM,11.00,,2,Manchester,Jul 27
8,Chandra Sturrup,BAH,11.01,,1,Doha,May 15
9,LaTasha Jenkins,USA,11.05,,1,Nashville,Apr 20
9,Katerina Thanou,GRE,11.05,,1s2,München,Aug 7
11,Angela Williams,USA,11.06,,1,Walnut,Apr 21
12,Sevatheda Fynes,BAH,11.07,,3,Manchester,Jul 27
13,Susanthika Jayasinghe,SRI,11.08,,4,Manchester,Jul 27
14,Natasha Mayers,VIN,11.09,,2,Walnut,Apr 21
14,Mercy Nku,NGR,11.09,,3,Athens,Jun 10
16,Torri Edwards,USA,11.11,,1,Lausanne,Jul 02
17,Glory Alozie,ESP,11.14,,1,Lisboa,May 25
18,Kim Gevaert,BEL,11.15,,2,Heusden,Jul 20
18,Juliet Campbell,JAM,11.15,,1,Zürich,Aug 16
20,Yuliya Tabakova,RUS,11.16,,1,Tula,Jun 01
20,Sina Schielke,GER,11.16,,1,Dortmund,Jun 08
20,Kelli White,USA,11.16,,4,Rome,Jul 12
23,Makaridja Sanganoko,CIV,11.17,,1,Bamako,Mar 27
24,Muna Lee,USA,11.19,,1,Starkville,May 12
24,Chioma Ajunwa,NGR,11.19,,1,Rehlingen,May 20
24,Lyubov Perepelova,UZB,11.19,,1,Almaty,Jun 22
