rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Heinz-Joachim Rothenburg,GDR,21.12,,1,Moscow,Aug 28
2,Hartmut Briesenick,GDR,21.08,,1,Helsinki,Aug 13
3,Randy Matson,USA,20.93,,1,Austin,Apr 3
4,Al Feuerbach,USA,20.72,,1,San Diego,Aug 21
5,Wladyslaw Komar,POL,20.55,,1,Warsaw,Aug 5
6,Dieter Hoffmann,GDR,20.52,,2,Turin,Jun 12
7,Karl Salb,USA,20.49,,1,Eugene,Jun 26
8,Vilmos Varju,HUN,20.45,,1,Bratislava,Jul 31
9,Valeriy Voykin,URS,20.38,,3,Moscow,Aug 28
10,Jaroslav Brabec,TCH,20.31,,1,Ostrava,Aug 28
11,Hans-Peter Gies,GDR,20.29,,2,Berlin,Jun 20
12,Hans-Dieter Prollius,GDR,20.21,,1,Dresden,Jul 23
13,Steve Wilhelm,USA,20.19,,4,Lawrence,Apr 17
13,Yussuf Nagui Asaad,EGY,20.19,,1,Izmir,Oct 12
15,Miroslav Janousek,TCH,20.14,,1,Prague,Jul 27
16,Vince Monari,USA,20.10,,4,Eugene,Jun 26
16,Rimantas Plunge,URS,20.10,,1,Kiev,Sep 18
18,Bruce Wilhelm,USA,20.04,,1,Fresno,May 08
18,Rickard Bruch,SWE,20.04,,1,Malmö,Sep 04
20,Jay Silvester,USA,20.01,,1,Celje,Jul 17
21,Seppo Simola,FIN,19.94,,1,Wuppertal,Sep 22
22,Richard Marks,USA,19.82,,3,Walnut,Apr 24
23,Jesse Stuart,USA,19.75,,4,Wichita,Jun 11
24,Uwe Grabe,GDR,19.72,,,Cottbus,Jun 18
25,Samuel Walker,USA,19.69,,2,Seattle,Jun 18
1,Al Feuerbach,USA,21.00,i,1,San Francisco,Jan 22
2,Randy Matson,USA,20.93,i,2,San Francisco,Jan 22
