rank,name,nat,perf_0,perf_1,perf_2,city,date
1,George Gray,CAN,14.757,,1,Ottawa,Aug 1
2,Dennis Horgan,IRL,14.605,,1,Cork,Aug 14
3,Frederick Beck,USA,13.767,,1,Travers Island,Oct 1
4,Richard Sheldon,USA,13.662,,1,Chicago,Jun 18
5,Josiah McCracken,USA,13.323,,1,Berkeley Oval,May 28
6,P. Murphy,IRL,13.005,,1,Kilkenny,Aug 9
7,J.J. Hertz,USA,12.982,,2,Celtic Park,Jul 9
8,Charles Henneman,USA,12.713,,3,Chicago,Jun 23
9,John Jesus Flanagan,USA,12.662,,3,Chicago,Jun 18
10,James Mitchell,USA,12.446,,2,New Jersey,Sep 6
11,Arthur  Smith,CAN,12.44,,2,Montréal,Sep 25
12,Robert Garrett,USA,12.43,,2,New York,May 28
13,M. Culver,CAN,12.42,,1,Ottawa,Sep 17
14,William Barry,IRL,12.39,,1,London,Jun 18
15,Crutchfield,USA,12.37,,1,,
16,E.E. O'Donnell,USA,12.33,,1,Cambridge (MA),May 14
17,James MacIntosh,GBR,12.29,,2,Ballsbridge,Jul 16
18,J.J. Keane,USA,12.24,,2,Cork,Aug 14
19,S.G. Ellis,USA,12.05,,2,Cambridge (MA),May 14
20,F.W. Hillman,USA,12.03,,1,New York,Sep 17
21,W.E. Bottger,USA,11.99,,4,New York,May 28
21,T.J. McCarty,IRL,11.99,,1,Fermoy,Sep 14
23,J.S. Royce,IRL,11.96,,1=,Dublin,Jul 23
24,S.M. Sherwood,CAN,11.94,,1,Kingston,Apr 28
25,Wilson,CAN,11.89,,2,Kingston,Apr 28
