rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Greg Tafralis,USA,21.98,,1,Los Gatos,Jun 13
2,Werner Günthör,SUI,21.91,,1,Luzern,Jul 1
3,Mike Stulce,USA,21.70,,1,Barcelona,Jul 31
4,Jim Doehring,USA,21.60,,2,Los Gatos,Jun 13
5,Aleksandr Bagach,UKR,21.19,,1,Kiev,Jun 13
6,Ulf Timmermann,GER,21.05,,1,Athens,May 17
7,Kevin Toth,USA,20.99,,2,San Jose,May 30
8,Vyacheslav Lykho,RUS,20.94,,3,Barcelona,Jul 31
9,Sergey Nikolayev,RUS,20.93,,1,Pietari,Aug 1
10,Dragan Peric,YUG,20.91,,1,Belgrad,Jul 15
11,Sergey Smirnov,RUS,20.87,,4,San Jose,May 30
12,Ronald Backes,USA,20.86,,1,Minneapolis,Jun 10
13,Aleksandr Klimenko,UKR,20.84,,1,Kiev,May 29
14,Sören Tallhem,SWE,20.83,,1,Sollentuna,Jul 02
15,Sergey Kasnauskas,BLR,20.82,,1,Minsk,May 12
16,Alessandro Andrei,ITA,20.79,,1,Parma,Jul 23
17,Andrey Nemchanikov,UKR,20.60,,1,Moscow,Jun 22
18,Luciano Zerbini,ITA,20.54,,2,Parma,Jul 23
19,Terry Strouf,USA,20.49,,1,"La Crosse, WI",May 03
19,Sergey Rubtsov,KAZ,20.49,,1,Moscow,Jun 12
21,Tony Harlin,USA,20.37,,1,New York,Jun 06
22,Paul Edwards,GBR,20.33,,1,Walton,May 13
23,Brent Noon,USA,20.26,,1Q,Austin TX,Jun 04
24,Jan Pienaar,RSA,20.20,,1,Bloemfontein,Apr 12
25,Saulius Kleiza,LTU,20.15,,1,Kaunas,Aug 09
1,Sergey Smirnov,RUS,21.01,i,1,Sankt Peterburg,Jan 18
