rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Adam Nelson,USA,22.12,,1,"Eugene, OR",Jun 08
2,Reese Hoffa,USA,22.10,,1,"Eugene, OR",Jun 28
3,Andrei Mikhnevich,BLR,22.00,,1,Minsk,Jul 27
4,Christian Cantwell,USA,21.76,,1,"Modesto, CA",May 10
5,Tomasz Majewski,POL,21.51,,1,Beijing,Aug 15
6,Dorian Scott,JAM,21.45,,1,"Tallahassee, FL",Mar 28
7,Scott Martin,AUS,21.26,,1,Melbourne,Feb 21
8,Peter Sack,GER,21.19,,1,Versmold,May 17
9,Dylan Armstrong,CAN,21.04,,4,Beijing,Aug 15
10,Zach Lloyd,USA,21.03,,1,"Tempe, AZ",May 16
11,Ivan Yushkov,RUS,21.01,,1,Sochi,May 28
12,Yury Bialou,BLR,21.00,,2,Grodno,Jul 08
13,Pavel Lyzhyn,BLR,20.98,,5,Beijing,Aug 15
14,Garrett Johnson,USA,20.94,,2,"Tallahassee, FL",Mar 28
15,Mark Edwards,GBR,20.88,,1,"Mesa, AZ",Jun 08
16,Russell Winger,USA,20.86,,2,"Modesto, CA",May 10
17,Daniel Taylor,USA,20.85,,3,"Modesto, CA",May 10
18,Rutger Smith,NED,20.80,,1,Amsterdam,Jul 06
19,Milan Haborák,SVK,20.79,,1,Pacov,Jul 12
20,Yves Niaré,FRA,20.72,,1,Versailles,May 18
20,Carlos Véliz,CUB,20.72,,1,La Habana,May 30
22,Pavel Sofin,RUS,20.63,,2,Sochi,May 28
22,Yuriy Bilonog,UKR,20.63,,6,Beijing,Aug 15
24,Ryan Whiting,USA,20.60,,1,"Northridge, CA",May 30
24,Ralf Bartels,GER,20.60,,1,Nürnberg,Jul 06
1,Adam Nelson,USA,22.40,i,1,"Fayetteville, AR",Feb 15
2,Christian Cantwell,USA,22.18,i,1,"Warrensburg, MO",Feb 22
3,Ryan Whiting,USA,21.73,i,1c1,"Fayetteville, AR",Mar 14
4,Russell Winger,USA,21.29,i,1c2,"Fayetteville, AR",Mar 14
