rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Joe Kovacs,USA,22.56,,1,Monaco,Jul 17
2,David Storl,GER,22.20,,1,Lausanne,Apr 11
3,O'Dayne Richards,JAM,21.69,,1,Toronto,Jul 09
4,Christian Cantwell,USA,21.64,,1,"Eugene, OR",Jul 21
5,Tomas Walsh,NZL,21.62,,2c2,Zagreb,Jun 28
6,Asmir Kolainac,SRB,21.58,,1,Beograd,Sep 07
7,Jordan Clarke,USA,21.49,,1,"Eugene, OR",Jun 27
8,Ryan Whiting,USA,21.37,,3c2,"Eugene, OR",Jun 28
9,Thomas Schmitt,GER,21.35,,3,Übach-Palenberg,May 29
10,Reese Hoffa,USA,21.30,,1,Doha,Mar 21
11,Ryan Crouser,USA,21.11,,2,"Austin, TX",May 15
12,Tsanko Arnaudov,POR,21.06,,1c1,Lisboa,Mar 28
13,Andrei Gag,ROU,20.96,,1,Pitesti,May 17
14,Jonathan Jones,USA,20.92,,1,"Eugene, OR",Aug 02
15,Darlan Romani,BRA,20.90,,5c2,São Paulo,Jun 28
16,Darrell Hill,USA,20.86,,1,"State College, PA",Apr 04
17,Tomasz Majewski,POL,20.82,,1,Beijing,May 08
18,Tim Nedow,CAN,20.78,,6,Stockholm,Aug 23
18,Konrad Bukowiecki,POL,20.78,,1,Zagreb,Jul 29
20,Germán Lauro,ARG,20.77,,3,Lima,Sep 07
21,Jacko Gill,NZL,20.75,,1,Brisbane,Jun 13
22,Cory Martin,USA,20.74,,1,Kingston JAM,Mar 29
23,Hamza Alic,BIH,20.67,,2,Slovenska Bistrica,May 09
24,Inderjeet Singh,IND,20.65,,2,Mangaluru,May 30
25,Tomá Stanek,CZE,20.64,,1,Roma,May 02
