rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Arlie Mucks,USA,14.925,,1,San Francisco,Aug 7
2,Elmer Niklander,FIN,14.61,,1,Pori,Aug 14
3,Lawrence Whitney,USA,14.59,,1,Cambridge,May 22
4,John Lawlor,USA,14.575,,1,Cambridge,Jun 26
5,Leander Talbott,USA,14.415,,1,Chicago,Jul 17
6,Patrick McDonald,USA,14.40,,1,New York,Jun 19
7,Russell Beatty,USA,14.265,,2,Philadelphia,May 29
8,William F. Roos,USA,14.045,,1,Princeton,May 1
8,J.J. Cahill,USA,14.045,,3,Cambridge,Jun 26
10,Wallace Maxfield,USA,13.905,,2,New York,Jun 19
11,Edgar Caughey,USA,13.81,,1,San Francisco,Jul 31
12,Kenneth McCutcheon,USA,13.72,,3,Philadelphia,May 29
13,C.G. Spears,USA,13.65,,4,Philadelphia,May 29
14,Bror Klinteberg,SWE,13.63,,-,Malmö,Aug 08
14,Erik Svensson,SWE,13.63,,,,
16,Roy Bagnard,USA,13.61,,1,San Francisco,Aug 06
17,W.H. Allen,USA,13.55,,5,Philadelphia,May 29
18,Juho Laiho,FIN,13.46,,2,Pori,Aug 14
19,Alma W. Richards,USA,13.39,,3,Philadelphia,Apr 24
20,Einar Nilsson,SWE,13.23,,1,Malmö,Aug 1
20,Patrick Quinn,IRL,13.23,,,,
22,Giuseppe Tugnoli,ITA,13.18,,1,Milan,Oct 10
23,Ranne Roni,FIN,13.16,,,,
24,Armas Taipale,FIN,13.14,,,,
25,Boudreaux,USA,13.13,,1,New Orleans,May 29
