rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dallas Long,USA,19.38,,1,Los Angeles,May 2
2,Parry O'Brien,USA,19.30,,1,Albuquerque,Aug 1
3,William Nieder,USA,19.12,,2,Santa Barbara,Mar 28
4,David Davis,USA,18.87,,2,Philadelphia,Jul 18
5,Arthur Rowe,GBR,18.59,,1,London,Aug 14
6,Charles Roberts,USA,18.53,,2,Pomona,Jun 13
7,Silvano Meconi,ITA,18.48,,1,Pescara,May 24
8,Vilmos Varju,HUN,18.20,,1,Ostrava,Sep 13
9,Zsigmond Nagy,HUN,18.16,,1,Budapest,Jun 20
10,Jiri Skobla,TCH,18.11,,2,Ostrava,Sep 13
11,Vartan Ovsepyan,URS,18.01,,1,Erivan,Nov 22
12,Adolfas Varanauskas,URS,17.99,,1,Moscow,Sep 06
13,Bob Humphreys,USA,17.83,,5,Santa Barbara,Mar 28
14,Michael Lindsay,GBR,17.73,,5,Boulder,Jun 19
15,Dan Erwin,USA,17.71,,1,Houston,Jun 06
16,Carl Shine,USA,17.67,,1,Lincoln,Jun 13
17,Leslie Mills,NZL,17.57,,1,Auckland,Jan 19
18,Ray Hiscock,USA,17.54,,5,Compton,Jun 05
19,Jay Silvester,USA,17.47,,1,"Logan, UT",May 08
19,Karl-Heinz Wegmann,FRG,17.47,,3,Moscow,Aug 22
21,Alfred Sosgornik,POL,17.46,,5,Warsaw,Jun 14
22,Eugeniusz Kwiatkowski,POL,17.36,,1,Warsaw,Jun 28
22,Hermann Lingnau,FRG,17.36,,1,Hamburg,Aug 25
24,Steve Frye,USA,17.32,,1,"Pullman, WA",Mar 28
25,Marlin McKeever,USA,17.31,,4,Pomona,Apr 24
