rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jack Torrance,USA,17.40,,1,Oslo,Aug 5
2,John Lyman,USA,16.70,,2,Milwaukee,Jun 30
3,George Theodoratus,USA,16.30,,3,Milwaukee,Jun 30
4,Gordon Dunn,USA,15.94,,1,Palo Alto,Apr 17
5,Hans Woellke,GER,15.86,,1,Magdeburg,Sep 23
6,Zygmunt Heljasz,POL,15.84,,1,Poznan,Apr 9
7,Risto Kuntsi,FIN,15.62,,1,Helsinki,Jun 13
8,Boyce Irwin,USA,15.61,,5,Los Angeles,Jun 22
9,Edouard Duhour,FRA,15.59,,1,Biarritz,Jun 17
10,Arnold Viiding,EST,15.58,,1,Tallinn,Aug 10
11,Donald Elser,USA,15.56,,1,Milwaukee,Jun 08
11,Wilhelm Schröder,GER,15.56,,2,Magdeburg,Sep 23
13,Frantisek Douda,TCH,15.54,,1,L. Podebrady,Jun 03
14,Hueston Harper,USA,15.53,,2,Los Angeles,May 05
14,Hans-Heinrich Sievert,GER,15.53,,1,Kiel,Jun 13
16,Clément Duhour,FRA,15.49,,1,Biarritz,Aug 15
17,Theo Werring,GER,15.47,,1,Herne,Sep 12
18,Sulo Bärlund,FIN,15.45,,1,Tampere,Sep 09
19,Richard Moorman,USA,15.43,,1,West Point,May 05
20,Jozsef Daranyi,HUN,15.38,,1,Athens,Oct 06
21,Valfrid Rahmqvist,SWE,15.37,,1,Falun,Sep 23
22,Dave Cook,USA,15.33,,1,Ann Arbor,May 05
23,Elvyn Dees,USA,15.32,,1,Lincoln,Apr 14
24,Samuel Norrby,SWE,15.30,,1,Enköping,Oct 14
25,Martti Alarotu,FIN,15.26,,2,Helsinki,Jun 13
