rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Randy Matson,USA,21.78,,1,College Station,Apr 22
2,Neal Steinhauer,USA,21.01,,1,Sacramento,Mar 25
3,Leslie Mills,NZL,19.80,,1,Honolulu,Jul 3
4,David Davis,USA,19.72,,1,Woodland,Jul 12
5,Eduard Gushchin,URS,19.64,,1,Chorzów,Jul 1
6,Dave Maggard,USA,19.55,,2,Los Angeles,Jul 8
7,Vilmos Varju,HUN,19.54,,1,Budapest,Jul 29
8,Ken Patera,USA,19.52,,Q,Provo,Jun 15
9,Hans-Dieter Prollius,GDR,19.32,,1,Schwerin,Jul 1
10,Traugott Glöckler,FRG,19.31,,1,Karlsruhe,Oct 8
11,Nikolay Karasyev,URS,19.20,,1,Moscow,Jul 30
11,Heinfried Birlenbach,FRG,19.20,,2,Kiev,Sep 16
13,George Woods,USA,19.10,,2,Pasadena,Jun 04
14,Wladyslaw Komar,POL,19.09,,1,Walbrzych,Sep 25
15,Roger Orrell,USA,19.07,,1,Houston,May 06
16,Rudolf Langer,GDR,19.03,,1,Ummendorf,Jul 05
17,Dieter Hoffmann,GDR,18.88,,1,Magdeburg,Sep 26
18,Pierre Colnard,FRA,18.81,,1,Paris,Jul 30
19,Jon Cole,USA,18.74,,1,Pasadena,Jun 10
20,Harald Lorentzen,NOR,18.68,,1,Oslo,Jun 20
21,Matti Yrjölä,FIN,18.67,,1,Nivala,Aug 06
22,Tomislav Suker,YUG,18.59,,1,Nove Mesto,Aug 16
23,Bengt Bendeus,SWE,18.58,,1,Stara Boleslav,May 14
24,Dave Steen,CAN,18.55,,1,Toronto,Jun 14
25,Heinz-Joachim Rothenburg,GDR,18.54,,1,Luckenwalde,Nov 08
1,George Woods,USA,19.49,i,1,Oakland,Mar 04
2,Parry O'Brien,USA,19.01,i,2,Portland,Jan 28
