rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Herman Brix,USA,16.04,,1,Taft,Jun 12
1,Frantisek Douda,TCH,16.04,,1,Brno,Oct 4
3,Emil Hirschfeld,GER,15.87,,1,Stockholm,Aug 6
4,Harry Hart,RSA,15.72,,1,Cape Town,Sep 5
5,Harlow Rothert,USA,15.71,,1,Wellington,Mar 14
6,Willi Dzewas,GER,15.65,,1,Gross-Rominten,Jul 5
7,Hugh Rhea,USA,15.60,,1,Austin,Mar 27
8,Kalle Järvinen,FIN,15.55,,1,Rovaniemi,Jun 23
9,Jozsef Daranyi,HUN,15.43,,2,Budapest,Sep 20
10,Leo Sexton,USA,15.41,,1,Travers Island,Jun 6
11,Wilhelm Schneider,GER,15.39,,1,Rüsselsheim,Sep 20
12,George Theodoratus,USA,15.32,,1,Vancouver,Aug 22
13,Alfred Lingnau,GER,15.31,,1,Dortmund,Jun 28
14,Wilhelm Uebler,GER,15.29,,1,Leipzig,Jun 21
14,Hans-Heinrich Sievert,GER,15.29,,2,Prague,Oct 13
16,Armas Wahlstedt,FIN,15.28,,1,Helsinki,Aug 15
17,Janis Dimza,LAT,15.19,,1,Tallinn,Jul 16
18,James Bausch,USA,15.17,,D,Lawrence,Apr 17
19,Robert Hall,USA,15.16,,1,Chicago,Jun 05
20,Bernard Berlinger,USA,15.15,,1,Bloemfontein,Aug 26
20,Edouard Duhour,FRA,15.15,,1,Colombes,Aug 02
22,Arnold Viiding,EST,15.04,,1,Tallinn,Sep 20
23,Nelson Gray,USA,15.02,,1,Palo Alto,Apr 18
24,Manley Edwards,USA,15.01,,2,Berkeley,Mar 28
24,Jules Noel,FRA,15.01,,1,Albi,Sep 20
24,Miroslav Vitek,TCH,15.01,,1,Znojmo,Oct 11
1,Alfred Lingnau,GER,15.48,i,1,Berlin,Dec 06
