rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dennis Horgan,IRL,14.40,,1,Killarney,Aug 15
2,Wesley Coe,USA,14.17,,1,Boston,Jul 4
3,Frederick Beck,USA,14.02,,1,New York,May 30
4,Edgar Thomas Glass,USA,13.93,,1,Princeton,May 9
4,Verner Järvinen,FIN,13.93,bh,-,Göteborg,Sep 06
6,Ralph Rose,USA,13.87,,1,San Francisco,May 2
7,Julien Q. Tingley,USA,13.63,,ex,Cambridge/MA,May 08
8,Frank Schoenfuss,USA,13.56,,2q,New York,May 29
9,John DeWitt,USA,13.55,,1,Princeton,May 23
10,C.H. Robinson,USA,13.46,,3q,New York,May 29
11,Lawrence Feuerbach,USA,13.42,,2hcp,New York,Sep 26
12,Thomas Nicolson,GBR,13.41,,2,Glasgow,Aug 08
13,Bonnifield,USA,13.34,,1,Berkeley,Mar 18
14,Otis E. Hyde,USA,13.23,,1,Stanford/Palo Alto,Mar 27
15,F.J. Porter,USA,13.22,,2,Princeton,May 23
16,J.Q. Callaghan,USA,13.21,,1,Oakland,May 12
17,R.E. Rollins,USA,13.11,,1,Amherst,May 16
18,Alfred D. Plaw,USA,13.04,,2,Berkeley,May 02
19,Richard J. Sheridan,USA,12.83,,2,New York,Aug 22
20,Väinö Sigell,FIN,12.77,bh,-,Helsinki,Aug 16
21,T.B. Johnson,USA,12.76,,2,New York,May 16
22,Rothgeb,USA,12.75,,1,Champaign,May 15
23,Harley Kirby,USA,12.69,,2,Milwaukee,Sep 11
23,András Kozla,HUN,12.69,,1,,
25,T.B. Johnson,USA,12.68,,1,Philadelphia,May 08
25,W.A. Draper,USA,12.68,,1,Bloomington,Jun 07
1,Harry LeMoyne,USA,13.96,i,1,Boston,Mar 16
2,Richard Sheldon,USA,13.81,i,1hcp,New York,Dec 05
3,George Gray,CAN,13.77,i,1,Milwaukee,Mar 07
