rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ryan Crouser,USA,22.52,,1,Rio de Janeiro,Aug 18
2,Tomas Walsh,NZL,22.21,,2,Zagreb,Sep 05
3,Joe Kovacs,USA,22.13,,1,"Eugene, OR",May 27
4,Stephen Mozia,NGR,21.76,,1,Ústí nad Labem,Jul 19
5,Darrell Hill,USA,21.63,,3,"Eugene, OR",Jul 01
6,Kurt Roberts,USA,21.40,,1,Shanghai,May 14
7,David Storl,GER,21.39,,3,London,Jul 23
8,Tomá Stanek,CZE,21.26,,1,Thum,Sep 02
9,Michal Haratyk,POL,21.23,,1,Kielce,May 08
10,Damien Birkinhead,AUS,21.21,,1,Hobart,Feb 13
11,Franck Elemba,CGO,21.20,,4,Rio de Janeiro,Aug 18
12,Konrad Bukowiecki,POL,21.14,,2,Oslo,Jun 09
13,Jordan Clarke,USA,21.11,,1,"Tucson, AZ",May 21
14,Tomasz Majewski,POL,21.08,,2,Warszawa,Aug 28
15,Ryan Whiting,USA,21.06,,3,"Chula Vista, CA",Jun 18
15,Andrei Gag,ROU,21.06,,1,Cluj-Napoca,Jul 17
17,Darlan Romani,BRA,21.02,,5,Rio de Janeiro,Aug 18
18,Asmir Kolainac,SRB,20.96,,1,Senta,May 07
19,Tim Nedow,CAN,20.88,,1c3,"Irvine, CA",Apr 30
20,Jacko Gill,NZL,20.83,,1,Christchurch,Feb 08
20,Reese Hoffa,USA,20.83,,3,"Tucson, AZ",May 21
22,O'Dayne Richards,JAM,20.82,,1,"Kingston, JAM",Jul 03
23,Ivan Emilianov,MDA,20.80,,1,Onesti,May 14
24,Garrett Appier,USA,20.79,,1c2,"Joplin, MO",Apr 29
25,Kemal Mesic,BIH,20.74,,1,"Radford, VA",Apr 30
