rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Joe Kovacs,USA,22.03,,1,"Sacramento, CA",Jun 25
2,David Storl,GER,21.97,,1,London,Jul 20
3,Reese Hoffa,USA,21.88,,1,Zürich,Aug 28
4,Christian Cantwell,USA,21.85,,1,Kingston JAM,May 03
5,O'Dayne Richards,JAM,21.61,,1,Glasgow,Jul 28
6,Kurt Roberts,USA,21.47,,2,"Sacramento, CA",Jun 25
7,Alexandr Lesnoy,RUS,21.40,,1,Sochi,May 30
8,Jordan Clarke,USA,21.37,,2,"Coeur d'Alene, ID",Jun 14
9,Ryan Whiting,USA,21.31,,3,Shanghai,May 18
10,Ryan Crouser,USA,21.27,,1c1,"Austin, TX",Mar 28
11,Tomas Walsh,NZL,21.24,,1q1,Glasgow,Jul 27
12,Anton Tikhomirov,RUS,21.10,,2,Sochi,May 30
13,Borja Vivas,ESP,21.07,,1,Alcobendas,Jul 27
14,Tomasz Majewski,POL,21.04,,2,Szczecin,Jun 07
15,Marco Fortes,POR,21.01,,2c1,Leiria,Mar 16
16,Tim Nedow,CAN,20.98,,1c2,"La Jolla, CA",Apr 26
17,Tomás Stanek,CZE,20.93,,3,Szczecin,Jun 07
17,Jan Marcell,CZE,20.93,,1c1,Ústí nad Labem,Jul 16
19,Georgi Ivanov,BUL,20.91,,1,Sofia,May 21
20,Darlan Romani,BRA,20.84,,1,São Paulo,Oct 10
21,Asmir Kolainac,SRB,20.79,,1,Prijepolje,Aug 07
22,Jonathan Jones,USA,20.75,,4,"Sacramento, CA",Jun 25
22,Pavel Lyzhyn,BLR,20.75,,3c1,Ústí nad Labem,Jul 16
24,Cory Martin,USA,20.73,,2,Tokyo,May 11
25,Germán Lauro,ARG,20.70,,1,Santiago de Chile,Mar 15
25,Jacko Gill,NZL,20.70,,1,Rarotonga,Jun 25
1,Ryan Whiting,USA,22.23,i,1,"Albuquerque, NM",Feb 23
2,Ryan Whiting,USA,22.05,i,1,Sopot,Mar 07
