rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dennis Horgan,IRL,14.161,,1,Banteer,Aug 15
2,W. White,USA,13.868,,2,New York,Sep 6
3,George Gray,CAN,13.862,,1,Saragota,Jul 21
4,M.S. Barry,IRL,13.678,,3,New York,Sep 6
5,H.D. Gradwell,RSA,13.208,,1,Johannesburg,Mar 24
6,William Barry,IRL,13.183,,1,Dublin,May 26
7,William Hickok,USA,13.030,,2,Travers Island,Jun 9
8,J. Stafford,IRL,12.954,,2,Dublin,May 26
9,Alex Brown,USA,12.598,,1,Orange,Jun 23
10,James MacIntosh,GBR,12.446,,1,Edinburgh,Jun 23
11,A.A. Knipe,USA,12.34,,3,New York,May 26
12,James Mitchell,USA,12.21,,1,New York,Sep 22
13,James Reynolds,IRL,12.15,,1,Dublin,Jul 29
14,M.J. Woulfe,IRL,12.01,,2,Dublin,Jul 29
15,M.C. O'Brian,USA,11.96,,1,,
16,Michael P. Slattery,IRL,11.88,,1,London,
16,Ellery H. Clark,USA,11.88,,1,Cambridge (MA),Oct 26
18,Denis Carey,IRL,11.87,,3,Dublin,Jul 29
19,J.A. Larkin,USA,11.86,,2,New York,Aug 04
19,Malcolm McInness,GBR,11.86,,2,Edinburgh,Jun 23
21,C. Coit,USA,11.77,,3,New Haven,Mar 12
21,Harry Cross,USA,11.77,,4,New Haven,Mar 12
23,C. Cprayer,USA,11.64,,1,,
24,Robert N. Robbie,GBR,11.58,,4,Huddersfield,Jul 07
24,Carl Erik Oden,SWE,11.58,,1,Göteborg,Jul 29
