rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ralph Rose,USA,15.39,,1,Oakland,Jun 2
2,Patrick McDonald,USA,15.34,,1,Stockholm,Jul 10
3,Russell Beatty,USA,14.90,,1,Philadelphia,Jun 1
4,Elmer Niklander,FIN,14.71,bh,-,Stockholm,Jul 11
5,Floyd Rice,USA,14.21,,1,Palo Alto,Apr 20
6,Lawrence Whitney,USA,14.17,,1,Boston,Sep 7
7,Imre Mudin,HUN,13.97,,1,Budapest,May 12
8,Arthur Bartlett,USA,13.92,,1,Springfield,May 18
9,Johnny Hale,USA,13.83,,1,Los Angeles,Mar 16
10,Dennis Horgan,IRL,13.67,,1,London,Jun 22
11,Alma Richards,USA,13.61,,,Reims,Jul 23
11,Leander Talbott,USA,13.61,,1,"St.Louis, MO",Sep 14
13,Arthur Kohler,USA,13.52,,,"Philadelphia, PA",Jun  1
14,D.H. Waite,USA,13.51,,1,"Pittsburgh, PA",Sep 20
15,Paavo Aho,FIN,13.50,,1,Helsinki,May 25
16,Louis Vasseur,FRA,13.40,,1,Roubaix,Jun 30
17,Armas Taipale,FIN,13.39,,1,Budapest,Aug 25
18,Wesley Coe,USA,13.35,,2,London,Jun 22
19,R.B. Batchelder,USA,13.32,,4,"Philadelphia, PA",Jun  1
20,James Thorpe,USA,13.25,,1,"Easton, PA",May 26
21,Bissell,USA,13.23,,1,"Princeton, NJ",May 18
22,John Lawler,USA,13.21,,2,"Brookline, MA",Sep  7
23,Leonard Frank,USA,13.19,,2,"Lafayette, IN",Jun  1
24,P.J. Coffey,USA,13.18,,1,"Ithaca, NY",May  4
25,R.A. Sheppard,USA,13.16,,2,"Springfield, MA",May 18
1,Arthur Kohler,USA,14.37,i,1,"Ann Arbor, MI",Mar 30
2,George Philbrook,USA,14.02,i,1,Chicago,Apr 06
3,Abbott Fletcher,USA,13.80,i,1,"Evanston, IL",Mar 30
4,James Austin Menaul,USA,13.55,i,1,"Chicago, IL",Mar  9
