rank,name,nat,perf_0,perf_1,perf_2,city,date
1,James Fuchs,USA,17.79,,1,Oslo,Jul 28
2,Stan Lampert,USA,17.24,,1,New York,Jun 11
3,Otis Chandler,USA,17.08,,1,Westwood,Apr 9
4,Wilbur Thompson,USA,16.80,,1,Fresno,May 14
4,Bernard Mayer,USA,16.80,,3,New York,Jun 11
6,Lewis Davis,USA,16.75,,1,Berkeley,May 7
7,Heino Lipp,URS,16.43,,1,Tartu,Aug 29
8,Bill Bayless,USA,16.42,,3,Seattle,May 28
9,Gunnar Huseby,ISL,16.41,,1,Haugesund,Jul 18
10,Fortune Gordien,USA,16.39,,1,Oslo,Sep 1
11,John Helwig,USA,16.30,,1,Columbia,May 14
12,Jesse Swope,USA,16.20,,2,Inglewood,Jun 04
13,Norman Wasser,USA,16.10,,1,Des Moines,Apr 30
14,Jim Roberson,USA,16.05,,1,Evanston,May 20
15,Roland Nilsson,SWE,16.00,,1,Colombes,Oct 01
16,Jaakko Jouppila,FIN,15.93,,3,Seinäjoki,Aug 10
17,Clifton Anderson,USA,15.88,,2,Bloomington,Apr 23
18,George Ker,USA,15.81,,7,Fresno,Jun 25
19,Byrl Thompson,USA,15.80,,2,Evanston,May 21
20,Dmitriy Goryainov,URS,15.78,,2,Moscow,Sep 05
21,Rollin Prather,USA,15.71,,1,Boulder,Apr 30
22,Thurman McGraw,USA,15.69,,2,Boulder,Apr 30
23,Victor Frank,USA,15.67,,2,Philadelphia,May 14
24,John Savidge,GBR,15.66,,1,"Cambridge, UK",Nov 26
25,Pete Dendrinos,USA,15.59,,2,Ann Arbor,May 14
25,Mieczyslaw Lomowski,POL,15.59,,1,Zielona Gora,Jun 12
1,Fortune Gordien,USA,16.46,i,1,Minneapolis,Feb 05
2,Norman Wasser,USA,16.45,i,1,Chicago,Mar 12
