rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dallas Long,USA,20.08,,1,Los Angeles,May 18
2,Gary Gubner,USA,19.78,,2,Los Angeles,May 18
3,Arthur Rowe,GBR,19.49,,1,Sheffield,Jun 12
4,Zsigmond Nagy,HUN,19.16,,1,Athens,Jul 25
5,Vilmos Varju,HUN,19.11,,1,Budapest,May 26
6,David Davis,USA,19.03,,3,Los Angeles,May 18
7,Viktor Lipsnis,URS,18.93,,3,Palo Alto,Jul 21
8,Parry O'Brien,USA,18.70,,2,Honolulu,Sep 1
9,Martin Lucking,GBR,18.62,,1,Paddington,Oct 2
10,Jay Silvester,USA,18.49,,2,Albuquerque,Jun 16
11,Alfred Sosgornik,POL,18.48,,2,Warsaw,Aug 18
11,Rudolf Langer,GDR,18.48,,1,Magdeburg,Sep 25
13,Joe William,USA,18.44,,2,Villanova,May 26
14,Boris Georgiyev,URS,18.40,,2,Leselidze,May 01
15,Jiri Skobla,TCH,18.39,,1,Bratislava,Sep 20
16,Johannes Botha,RSA,18.38,,1,Queenstown,Apr 21
17,Silvano Meconi,ITA,18.37,,1,Schio,Aug 09
18,Wladyslaw Komar,POL,18.34,,2,Siena,Oct 21
19,Dave Maggard,USA,18.20,,4,Eugene,Jun 15
19,Dietrich Urbach,FRG,18.20,,1,München,Jul 04
21,Jerry Winters,USA,18.07,,2,Salisbury,Sep 26
22,Eugeniusz Kwiatkowski,POL,18.05,,1,Poznan,May 13
23,Michael Lindsay,GBR,18.04,,2,Perth,Nov 29
24,Milija Jocovic,YUG,18.03,,1,Belgrad,Sep 01
25,Nikolay Karasyev,URS,18.01,,1,Moscow,Jun 23
25,Adolfas Varanauskas,URS,18.01,,1,Vilnius,Aug 18
1,Gary Gubner,USA,19.80,i,1,New York,Feb 16
2,Parry O'Brien,USA,18.89,i,2,Los Angeles,Feb 10
