rank,name,nat,perf_0,perf_1,perf_2,city,date
1,James Fuchs,USA,17.95,,1,Eskilstuna,Aug 22
2,Otis Chandler,USA,17.48,,1,Berkeley,May 26
3,Heino Lipp,URS,16.93,,1,Moscow,Aug 6
4,Wilbur Thompson,USA,16.90,,2,Los Angeles,May 19
5,Bernard Mayer,USA,16.79,,2,New York,Jun 10
6,Stan Lampert,USA,16.77,,1,Newark,Apr 22
7,Gunnar Huseby,ISL,16.74,,1,Brussels,Aug 25
8,Lewis Davis,USA,16.65,,1,Palo Alto,Apr 1
9,Parry O'Brien,USA,16.42,,3,Los Angeles,May 19
10,James Allen,USA,16.41,,1,Lincoln,May 19
11,Clifton Anderson,USA,16.38,,1,Evanston,May 26
12,George Ker,USA,16.35,,1,College Park,Jun 23
13,Fortune Gordien,USA,16.32,,1,Paarl,Oct 25
14,Rollin Prather,USA,16.28,,1,Lawrence,Apr 22
15,Jim Roberson,USA,16.14,,2,Evanston,May 27
16,Victor Frank,USA,16.09,,2,Los Angeles,Apr 29
17,John Ogle,USA,16.07,,1,Villanova,May 06
17,Byrl Thompson,USA,16.07,,1,Milwaukee,Jun 10
17,Charles Fonville,USA,16.07,,1,Madison,May 20
20,Otto Grigalka,URS,16.05,,1,Moscow,Aug 10
21,Pete Dendrinos,USA,16.03,,1,Ann Arbor,May 06
22,John Savidge,GBR,15.83,,1,London,May 13
23,Mieczyslaw Lomowski,POL,15.81,,1,Warsaw,Jul 02
24,John Helwig,USA,15.75,,2,Lawrence,Apr 22
25,Petar Sarcevic,YUG,15.66,,1,Belgrade,May 28
25,Cestmir Kalina,TCH,15.66,,2,Warsaw,Jul 02
1,Stan Lampert,USA,16.88,i,2,New York,Feb 18
2,Charles Fonville,USA,16.79,i,1,Ann Arbor,Jan 28
3,John Helwig,USA,16.56,i,1,East Lansing,Mar 06
