rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tamara Tishkevich,URS,16.50,,1,Kharkov,Sep 7
2,Valerie Sloper,NZL,16.29,,1,Christchurch,Dec 7
3,Galina Zybina,URS,16.26,,1,Moscow,Aug 3
4,Zinaida Doynikova,URS,16.17,,1,Moscow,Aug 8
5,Maria Kuznetsova,URS,16.13,,1,Belaya Tserkov,Jun 19
6,Tamara Press,URS,15.89,,4,Moscow,Aug 29
7,Lyudmila Zhdanova,URS,15.42,,2,Moscow,Jul 7
8,Marianne Werner,FRG,15.36,,1,Hamm,Jun 19
9,Antonina Vashchenko,URS,15.32,,,Moscow,Sep
10,Johanna Lüttge,GDR,15.11,,1,Oldenburg,Sep 7
11,Lyubov Sivtsova,URS,15.01,,,Kiev,May 26
12,Judit Bognár,HUN,14.98,,1,Prague,Sep 13
13,Milena Usenik,YUG,14.81,,2,Prague,Jun 16
14,Ana Coman,ROU,14.77,,,Cluj,Sep 29
15,Eugenia Rusin,POL,14.71,,1,Chorzow,Oct 05
16,Alla Demidenko,URS,14.65,,1,Kiev,Apr 13
17,Wilfriede Tews,GDR,14.60,,1,Weimar,Jun 08
18,Lore Klute,FRG,14.54,,2,Feuerbach,Apr 28
19,Jadwiga Klimaj,POL,14.52,,1,Budapest,Jul 07
19,Lyudmila Kalacheva,URS,14.52,,,Dnepropetrovsk,Aug 23
21,Anna Andreyeva,URS,14.45,,1,Leselidze,Apr 21
21,Anna Petrochenkova,URS,14.45,,1,Kharkov,Sep 14
23,Mathilde Hartl,FRG,14.44,,2,Kiel,Sep 15
24,Earlene Brown,USA,14.43,,2,Paris,Sep 05
25,Maria Feher,HUN,14.36,,1,Budapest,Aug 20
