rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Natalya Lisovskaya,URS,22.55,,1,Tallinn,Jul 05
2,Li Meisu,CHN,21.76,,1,Shijiazhuang,Apr 23
3,Natalya Akhrimenko,URS,21.73,,1,Leselidze,May 21
4,Ines Müller,GDR,21.57,,1,Athens,May 16
5,Heike Hartwig,GDR,21.31,,2,Athens,May 16
6,Huang Zhihong,CHN,21.28,,2,Shijiazhuang,Apr 23
7,Kathrin Neimke,GDR,21.11,,1,Berlin,Sep 13
8,Valentina Fedyushina,URS,21.08,,1,Leselidze,May 21
9,Larisa Peleshenko,URS,20.89,,2,Kiev,Aug 14
10,Ilona Briesenick,GDR,20.81,,1,Berlin,Aug 27
11,Sona Vasickova,TCH,20.80,,1,Prague,Jun 02
12,Svetla Mitkova,BUL,20.58,,1,Sofia,Sep 03
13,Claudia Losch,FRG,20.57,,2,Düsseldorf,Jun 19
14,Iris Plotzitzka,FRG,20.53,,1,Köln,Aug 21
15,Marina Antonyuk,URS,20.51,,3,Sochi,Jun 01
16,Grit Hammer,GDR,20.50,,4,Rostock,Jun 25
17,Cong Yuzhen,CHN,20.47,,2,Tianjin,Sep 03
18,Ilke Wyludda,GDR,20.23,,1,Karl-Marx-Stadt,Jul 16
19,Ramona Pagel,USA,20.18,,1,San Diego,Jun 25
20,Sui Xinmei,CHN,20.08,,2,Tianjin,Sep 01
21,Helena Fibingerova,TCH,19.85,,1,Kamp-Linfort,Aug 27
22,Lyudmila Voyevudskaya,URS,19.80,,1,Dnepropetrovsk,Jul 17
23,Mihaela Loghin,ROU,19.79,,1,Pitesti,Aug 14
24,Zdenka Silhava,TCH,19.78,,2,Nitra,Aug 28
25,Stephanie Storp,FRG,19.73,,2,Frankfurt,Jul 24
