rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Larisa Peleshenko,RUS,21.46,,1,Moscow,Aug 26
2,Svetlana Krivelyova,RUS,20.72,,1,Tula,Jun 2
3,Yanina Korolchik,BLR,20.56,,1,Sydney,Sep 28
4,Astrid Kumbernuss,GER,20.27,,1,Neuwied,Aug 26
5,Nadine Kleinert-Schmidt,GER,19.81,,2,Halle,May 27
6,Lyudmila Sechko,RUS,19.51,,3,Tula,Jun 2
7,Yumileidi Cumba,CUB,19.48,,1,La Habana,Jul 30
8,Myung-Sun Lee,KOR,19.36,,1,Shanghai,Apr 19
9,Yu Xin,CHN,19.32,,1,Jinzhou,Jun 8
10,Cheng Xiaoyan,CHN,19.31,,,Beijing,Aug 18
11,Katarzyna Zakowicz,POL,19.28,,1,Bydgoszcz,Jul 15
12,Olga Ryabinkina,RUS,19.20,,2Q,Sydney,Sep 27
13,Connie Price-Smith,USA,19.18,,1,Portland,Jun 25
13,Krystyna Zabawska,POL,19.18,,5,Sydney,Sep 28
15,Lucica Ciobanu,ROU,18.94,,1,Onesti,May 20
16,Liuhong Zhang,CHN,18.85,,2,Jinzhou,Jun 08
17,Nadzeya Ostapchuk,BLR,18.82,,1,Bydgoszcz,Jul 09
18,Mara Rosolen,ITA,18.81,,1,Avezzano,Aug 20
19,Valentina Fedyushina,AUT,18.79,,1,Quinta do Anjo,Mar 18
20,Yuliya Zaginay,RUS,18.73,,5,Tula,Jun 02
21,Feina Song,CHN,18.68,,1,Luohe,Oct 22
22,Kalliópi Ouzoúni,GRE,18.63,,7,Sydney,Sep 28
23,Juan Yu,CHN,18.62,,4,Shanghai,Apr 19
24,Irina Khudoroshkina,RUS,18.56,,4,Sankt-Peterburg,Jun 17
25,Feina Song,CHN,18.39,,4,Jinzhou,Jun 08
