rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lijiao Gong,CHN,20.31,,1,Zürich (SUI),Aug 29
2,Chase Ealey,USA,19.68,,2,Zürich (SUI),Aug 29
3,Danniel Thomas-Dodd,JAM,19.55,,1,Lima (PER),Aug 09
4,Maggie Ewen,USA,19.47,,1,Minsk (BLR),Sep 10
5,Christina Schwanitz,GER,19.37,,3,Zürich (SUI),Aug 29
6,Brittany Crew,CAN,19.28,,1,Berlin (GER),Sep 01
7,Aliona Dubitskaya,BLR,19.21,,4,Zürich (SUI),Aug 29
8,Fanny Roos,SWE,19.06,,2,Minsk (BLR),Sep 10
9,Jessica Ramsey,USA,19.01,,3,Lima (PER),Aug 09
10,Anita Márton,HUN,18.95,,3,Minsk (BLR),Sep 10
11,Michelle Carter,USA,18.85,,2q1,Doha (QAT),Oct 02
12,Daniella Hill,USA,18.82,,1,"Ann Arbor, MI (USA)",Jun 29
13,Jeneva Stevens,USA,18.72,,1,"Bloomington, IN (USA)",Jun 22
14,Dimitriana Surdu,MDA,18.71,,3q2,Doha (QAT),Oct 02
15,Paulina Guba,POL,18.65,,1,Warszawa (POL),Jul 28
16,Portious Warren,TTO,18.61,,1,"Baton Rouge, LA (USA)",Apr 27
16,Sophie McKinna,GBR,18.61,,3q1,Doha (QAT),Oct 02
18,Anna Avdeyeva,RUS,18.48,,1,Adler (RUS),Apr 21
18,Alyona Gordeyeva,RUS,18.48,,1,Moskva (RUS),Jul 11
18,Rachel Fatherly,USA,18.48,,1,"Kutztown, PA (USA)",Jul 19
21,Monique Riddick,USA,18.40,,2,"Tucson, AZ (USA)",May 18
21,Sara Gambetta,GER,18.40,,1,Huelva (ESP),Jun 20
23,Jessica Woodard,USA,18.39,,2,Göteborg (SWE),Aug 16
24,Yaniuvis López,CUB,18.38,,1,La Habana (CUB),Mar 01
25,Klaudia Kardasz,POL,18.34,,1,Gliwice (POL),Jun 02
1,Christina Schwanitz,GER,19.54,i,1,Leipzig (GER),Feb 16
