rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nadzeya Ostapchuk,BLR,21.09,,1,Minsk,Jul 21
2,Svetlana Krivelyova,RUS,20.24,,1,Tula,Jul 24
3,Nadine Kleinert,GER,20.06,,1,Hannover,Jul 10
4,Valerie Vili,NZL,19.87,,1q2,Helsinki,Aug 12
5,Petra Lammert,GER,19.81,,1,Schapbach,Jun 25
6,Natalia Khoroneko,BLR,19.78,,2,"Brest, BLR",Jul 03
7,Olga Ryabinkina,RUS,19.65,,1,Firenze,Jun 19
8,Astrid Kumbernuss,GER,19.16,,2,Hannover,Jul 10
9,Yumileidi Cumba,CUB,19.06,,2,Belém,May 22
10,Meiju Li,CHN,19.05,,1,Changsha,Jun 24
11,Misleidis González,CUB,18.92,,1,Zagreb,Jul 11
12,Christina Schwanitz,GER,18.84,,1,Rechberghausen,May 01
13,Assunta Legnante,ITA,18.80,,1,Viareggio,Jul 27
14,Krystyna Zabawska,POL,18.79,,1,Biala Podlaska,May 28
15,Chiara Rosa,ITA,18.71,,1,Bressanone,Jun 25
16,Kristin Heaston,USA,18.68,,1,"Carson, CA",Jun 24
16,Ling Li,CHN,18.68,,2,Nanjing,Oct 17
18,Oksana Chibisova,RUS,18.62,,2,Tula,Jul 10
19,Cristiana Checchi,ITA,18.59,,1,Almería,Jun 30
19,Lieja Tunks,NED,18.59,,1,Stadskanaal,Jul 03
21,Elizabeth Wanless,USA,18.58,,1,Clarmont,May 21
21,Qian Chunhua,CHN,18.58,,3,Nanjing,Oct 17
23,Guirong Zhang,SIM,18.57,,2,Incheon,Sep 01
24,Olga Ivanova,RUS,18.56,,2,Tula,Jul 24
25,Cleopatra Borel-Brown,TRI,18.44,,1,Knoxville,Apr 16
