rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Sevryukova,URS,14.25,,1,Sarpsborg,Aug 29
2,Anna Andreyeva,URS,13.84,,1,Moscow,Jul 2
3,Klavdia Tochenova,URS,13.36,,,,
4,Lilly Unbescheid,GER,13.00,,1,Pforzheim,Aug 4
5,Antonina Tsymot,URS,12.88,,,,
6,Micheline Ostermeyer,FRA,12.84,,2,Oslo,Aug 22
7,Rimma Shumskaya,URS,12.75,,1,Leningrad,Aug 25
8,Aleksandra Chudina,URS,12.73,,P,Dnepropetrovsk,Sep 11
9,Amelia Piccinini,ITA,12.62,,1,Turin,Jul 21
10,Marie-Elise Richters,GER,12.60,,1,Hamburg,Jul 14
11,Marianne Schulze-Entrup,GER,12.58,,1,Köln,Aug 11
12,Raisa Bliznetsova,URS,12.46,,,,
13,Hilde Siemer,GER,12.44,,,,
14,Luise Meinert,GER,12.30,,1,Dortmund,Jul 27
15,Lore Grebe,GER,12.28,,1,Berlin,Aug 25
16,Lisbeth Kammermeier-Zude,GER,12.27,,1,Berlin,Jul 21
17,Ida Aldzere,LAT,12.22,,1,Riga,Aug 14
17,Lore Heier,GER,12.22,,1,Düsseldorf,Sep 22
19,Eivor Olsson,SWE,12.19,,1,Göteborg,Aug 02
20,Ruth Svedberg,SWE,12.09,,2,Göteborg,Aug 02
21,Gertrud Schlüter,GER,12.06,,1,Hamburg,Jun 23
21,Nina Dumbadze,URS,12.06,,,,
23,Irja Sarnama,FIN,12.02,,1,Valkeakoski,Aug 13
24,Elisabeth Müller,BRA,11.99,,1,São Paulo,Sep 29
25,Juta Ojamaa,URS,11.98,,1,Tallinn,Jun 08
