rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Galina Zybina,URS,16.76,,1,Tashkent,Oct 13
2,Zinaida Doynikova,URS,16.60,,1,Tashkent,Oct 21
3,Tamara Tishkevich,URS,16.59,,1,Melbourne,Nov 30
4,Maria Kuznetsova,URS,15.79,,4,Tashkent,Oct 21
5,Marianne Werner,FRG,15.61,,3,Melbourne,Nov 30
6,Valerie Sloper,NZL,15.34,,5,Melbourne,Nov 30
7,Earlene Brown,USA,15.25,,1,Los Angeles,Oct 26
8,Johanna Lüttge,GDR,15.15,,1,Bucharest,Sep 15
9,Nadja Kotlusek,YUG,15.04,,1,Lublana,Oct 14
10,Wilfriede Tews,GDR,15.01,,1,Leipzig,Jun 17
11,Anna Andreyeva,URS,14.87,,2,Moscow,Jul
12,Lyudmila Zhdanova,URS,14.82,,1,Moscow,Jul 11
13,Milena Usenik,YUG,14.81,,2,Ljubljana,Oct 14
14,Lyubov Sivtsova,URS,14.76,,1,Kiev,Nov 03
15,Lyudmila Kalacheva,URS,14.71,,1,Dnepropetrovsk,Aug 23
16,Tamara Press,URS,14.70,,3,Moscow,Sep 23
16,Antonina Vashchenko,URS,14.70,,,Tashkent,Oct 21
18,Regine Branner,AUT,14.60,,7,Melbourne,Nov 30
19,Valentina Gordeyeva,URS,14.52,,1,Malakhovka,Jun 16
19,Jadwiga Klimaj,POL,14.52,,1,Zabrze,Sep 30
21,Yelena Gorchakova,URS,14.47,,,,
22,Ana Roth,ROU,14.44,,1,Naples,Jun 24
22,Lore Klute,FRG,14.44,,2,Berlin,Aug 19
24,Eugenia Rusin,POL,14.43,,1,Spala,Aug 19
25,Maria Feher,HUN,14.35,,1,Budapest,Sep 16
