rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Sevryukova,URS,14.61,,1,Moscow,Jun 22
2,Klavdia Tochenova,URS,13.81,,P,Kharkov,Sep 2
3,Anna Andreyeva,URS,13.66,,2,Moscow,May 17
4,Marianne Schulze-Entrup,GER,13.36,,1,Rheine,Jun 28
5,Micheline Ostermeyer,FRA,13.35,,1,Tunis,Jun 6
6,Gertrud Schlüter,GER,13.29,,P,Köln,Aug 9
7,Amelia Piccinini,ITA,12.95,,1,Bologna,Oct 19
8,Hilde Siemer,GER,12.84,,1,Oldenburg,Jun 15
9,Paulette Veste,FRA,12.67,,2,Colombes,Sep 7
10,Lilly Unbescheid,GER,12.62,,1,Karlsruhe,Jun 8
11,Karen Uthke,GER,12.60,,1,Kiel,Sep 07
12,Lidia Borodina,URS,12.58,,Q,Kharkov,Sep 05
13,Marianne Schläger,AUT,12.52,,1,Linz,Oct 18
14,Raisa Bliznetsova,URS,12.51,,1,Kharkov,Jul 12
15,Antonina Tsymot,URS,12.49,,,,
16,Renée Roques,FRA,12.48,,1,Albi,May 26
17,Aldoné Briedyte,URS,12.40,,1,Kaunas,May 25
17,Maria Golubnichaya,URS,12.40,,,,
19,Maria Radosavljevic,YUG,12.38,,1,Celje,Aug 17
20,Birgith Kihlström,SWE,12.35,,1,Eskilstuna,Sep 14
21,Jaroslava Komarkova,TCH,12.30,,2,Turin,Sep 14
22,Ingeborg Mello de Preiss,ARG,12.29,,1,Buenos Aires,Aug 17
23,Juta Ojamaa,URS,12.21,,1,Tallinn,Jun 19
23,Marie-Elise Richters,GER,12.21,,2,Hamburg,Jul 27
23,Anna Vasilyagina,URS,12.21,,1,Lvov,Aug 14
