rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Helena Fibingerova,TCH,21.57,,1,Gottwaldov,Sep 21
2,Nadezhda Chizhova,URS,21.22,,1,Durham,Jul 06
3,Marianne Adam,GDR,20.61,,1,Lipstick,Jul 05
4,Ivanka Khristova,BUL,19.93,,1,Sofia,Aug 17
5,Elena Stoyanova,BUL,19.68,,1,Sofia,Aug 03
6,Marita Lange,GDR,19.40,,2,East Berlin,Aug 24
7,Faina Melnik,URS,19.39,,2,München,Sep 11
8,Ilona Schoknecht,GDR,19.23,,1,Berlin,Sep 15
9,Yelena Korablyeva,URS,19.12,,1,Moscow,Aug 18
10,Esfir Krachevskaya-Dolzhenko,URS,19.00,,2,Moscow,Jul 23
11,Ludwika Chewinska,POL,18.98,,5,Rome,Sep 02
12,Antonina Ivanova,URS,18.78,,4,Moscow,Jul 23
13,Radostina Bakhchevanova,BUL,18.45,,2,Sofia,Aug 17
14,Raisa Taranda,URS,18.43,,5,Moscow,Jul 23
15,Rimma Makauskaite,URS,18.40,,1,Vilnius,Sep 14
16,Tamara Bufetova,URS,18.36,,1,Moscow,Jul 02
17,Brigitte Griessing,GDR,18.18,,3,Leipzig,Jul 05
18,Brunhilde Löwe,GDR,18.08,,1,Vilnius,Sep 07
19,Valentina Cioltan,ROU,18.02,,1,Bucharest,Jun 09
20,Karin Schulze,GDR,17.79,,5,Leipzig,Jul 05
21,Levute Bakelyte,URS,17.76,,1,Saratov,Aug 23
22,Nunu Abashidze,URS,17.72,,1,Odessa,Sep 21
23,Judit Bognár,HUN,17.71,,2,Frankfurt,Jul 05
24,Vera Tsapkalenko,URS,17.68,,1,Odessa,Sep 06
25,Tamara Mazyar,URS,17.66,,1,Frunze (Bishkek),Apr 07
1,Antonina Ivanova,URS,19.16,i,1,Moscow,Feb 24
