rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ilona Slupianek,GDR,22.06,,1,Berlin,Aug 15
2,Helena Fibingerova,TCH,21.87,,1,Fürth,Jun 10
3,Margita Droese-Pufe-Ludewig,GDR,21.58,,1,Erfurt,May 28
3,Marianne Adam,GDR,21.58,,2,Berlin,Aug 15
5,Helma Knorscheidt,GDR,20.99,,2,Halle,May 21
6,Esfir Krachevskaya,URS,20.70,,1,Tbilisi,Sep 16
7,Elena Stoyanova,BUL,20.33,,1,Sofia,Aug 13
7,Ivanka Petrova,BUL,20.33,,2,Sofia,Aug 13
9,Eva Wilms,FRG,20.10,,1,Lüdenscheid,Sep 13
10,Tamara Bufetova,URS,19.92,,1,Tbilisi,Jun 17
11,Svetlana Melnikova,URS,19.80,,1,Vilnius,Jul 19
12,Nina Isayeva,URS,19.74,,2,Vilnius,Jul 19
13,Zdenka Bartonova,TCH,19.42,,1,Nove Zamky,Sep 07
14,Karin Fitzner,GDR,19.24,,2,Potsdam,Aug 06
15,Simone Michel,GDR,19.22,,3,Potsdam,Aug 19
16,Verzhinia Veselinova,BUL,19.16,,1,Thessaloniki,Aug 12
17,Mihaela Loghin,ROU,19.13,,1,Poina Braqov,Jul 29
18,Natalya Akhrimenko,URS,19.09,,1,Leningrad,Jun 27
19,Cordula Schulze,GDR,19.05,,3,Potsdam,Aug 06
20,Vera Kot,URS,19.01,,5,Podolsk,Aug 19
21,Faina Melnik-Veleva,RUS,18.98,,3,Bratislava,Jun 09
21,Maren Seidler,USA,18.98,,3,Freising,Sep 10
23,Natalia Vinogradova,URS,18.96,,1,Kiev,Jun 24
23,Rimma Muzikaviciene,URS,18.96,,1,Vilnius,Sep 09
25,Natalya Zubekhina,URS,18.94,,4,Vilnius,Jul 19
