rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sui Xinmei,CHN,21.66,,1,Beijing,Jun 09
2,Huang Zhihong,CHN,21.52,,1,Beijing,Jun 27
3,Astrid Kumbernuss,GDR,20.77,,1,Rostock,Jun 24
4,Natalya Lisovskaya,URS,20.72,,1,Kiev,Jul 05
5,Heike Hartwig,GDR,20.67,,1,Dresden,Aug 19
6,Claudia Losch,GER,20.59,,1,Bensheim,May 19
7,Kathrin Neimke,GDR,20.51,,2,Kamp-Linfort,Sep 15
8,Stephanie Storp,GER,20.34,,1,Wolfsburg,Jul 01
9,Marina Antonyuk,URS,20.21,,2,Kiev,Jul 05
10,Zhou Tianhua,CHN,20.12,,2,Tianjin,Aug 08
11,Christa Wiese,GDR,19.97,,1,Potsdam,Jul 03
12,Wenghua Zhen,CHN,19.96,,4,Beijing,Jun 27
13,Valentina Fedyushina,URS,19.90,,1,Moscow,Jul 01
14,Cong Yuzhen,CHN,19.89,,5,Beijing,Jun 27
15,Svetlana Krivelyova,URS,19.70,,1,Bryansk,Aug 10
16,Liuhong Zhang,CHN,19.60,,,Beijing,Jun 27
17,Larisa Peleshenko,URS,19.56,,3,Kiev,Jul 05
18,Iris Plotzitzka,FRG,19.51,,5,Split,Aug 27
19,Grit Hammer,GDR,19.34,,2,Jena,Jun 06
20,Heidi Krieger,GDR,19.32,,3,Chania,Jun 02
21,Danguole Urbikiene,URS,19.19,,1,Vilnius,Aug 04
22,Belsis Laza,CUB,19.16,,2,Saint-Denis,Jun 22
22,Irina Khudoroshkina,URS,19.16,,1,Bryansk,Aug 09
24,Anna Romanova,URS,19.06,,5,Kiev,Jul 05
25,Tatyana Khorkhulyova,URS,19.05,,1,Tallinn,Jun 17
1,Claudia Losch,GER,20.64,i,1,Glasgow,Mar 03
