rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Gisela Mauermayer,GER,14.38,,1,Warsaw,Jul 15
2,Hermine Schröder,GER,12.87,,2,Berlin,Jul 1
3,Ottilie Fleischer,GER,12.86,,P,Frankenthal,Aug 19
4,Gerda Link,GER,12.74,,2,Warsaw,Jul 15
5,Zinaida Borisova,URS,12.50,,1,Kiev,Sep 29
6,Elfriede Kirchhoff,GER,12.43,,3,Nürnberg,Jul 28
7,Gustel Hermann,GER,12.40,,4,Nürnberg,Jul 28
8,Grete Busch,GER,12.21,,P,London,Aug 11
9,Ida Lavize-Puce,LAT,12.16,,1,Kaunas,Jul 29
10,Jadwiga Wajs,POL,12.09,,1,Poznan,Aug 19
11,Ursula Rossow,GER,12.01,,1,Berlin,Jul 7
12,Nehmsch,GER,11.99,,2,Berlin,Jul 07
13,Gerda Stoyke,GER,11.89,,1,Dortmund,Jun 24
14,Ellen Hassauer-Braumüller,GER,11.85,,1,Berlin,Aug 12
15,Gertrud Hähnert,GER,11.80,,1,Kassel,Jul 07
16,Irmgard Bochnitz,GER,11.72,,,Darmstadt,Jul 07
17,Genowefa Cejzik,POL,11.68,,4,Warsaw,Jul 15
18,Olga Jungkunz,GER,11.62,,,,
19,Elsbeth Frick,GER,11.57,,,,Jul 05
20,Schnippering,GER,11.54,,,,Sep 2
21,Hermine Wittmann,GER,11.50,,,,Jul 23
21,Annchen  Groth,GER,11.50,,1,Hamburg,Aug 06
23,Liesel Perkaus,AUT,11.48,,1,Wien,Sep 23
24,Emmi Hollfelder,GER,11.47,,1,München,Jul 08
25,Ruth Svedberg,SWE,11.44,,1,London,Aug 11
25,Ilona Szöllösi,HUN,11.44,,1,Budapest,Aug 12
1,Annemarie Westphal,GER,12.21,i,1,Hamburg,Feb 12
