rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ilona Slupianek,GDR,21.80,,1,Potsdam,Aug 18
2,Verzhinia Veselinova,BUL,21.61,,1,Sofia,Aug 21
3,Helena Fibingerova,TCH,21.55,,1,Susice,Sep 19
4,Liane Schmuhl,GDR,21.27,,1,Cottbus,Jun 26
5,Nunu Abashidze,URS,21.23,,1,Kiev,Aug 06
6,Helma Knorscheidt,GDR,21.12,,2,Cottbus,Aug 22
7,Ines Müller,GDR,20.93,,1,Prague,Aug 31
8,Margita Droese-Pufe,GDR,20.77,,1,Ostrava,Jun 02
9,Maria Elena Sarria,CUB,20.61,,1,La Habana,Jul 22
10,Zdenka Bartonova-Sihlava,TCH,20.55,,2,Prague,Jul 03
11,Nina Isayeva,URS,20.47,,1,Bryansk,Aug 28
12,Natalya Akhrimenko,URS,20.34,,1,Leningrad,Jul 02
13,Svetlana Melnikova,URS,20.21,,1,Riga,Jun 05
14,Cordula Schulze,GDR,20.17,,1,Köln,Aug 22
14,Cordula Schulze,GDR,20.17,,1,Köln,Aug 22
16,Mihaela Loghin,ROU,19.98,,1,Bucharest,Jul 11
17,Nina Samsonova,URS,19.91,,2,Kiev,Aug 20
18,Natalya Lisovskaya,URS,19.84,,1,Tashkent,Sep 17
19,Aleksandra Abashidze,URS,19.81,,3,Kiev,Aug 20
20,Esfir Krachevskaya,URS,19.62,,Q,Kiev,Aug 20
21,Natalya Zubekhina,URS,19.50,,2,Moscow,Jun 11
22,Heike Dittrich,GDR,19.48,,2,Prague,Aug 31
23,Vera  Tsapkalenko,URS,19.43,,2,Kiev,Aug 06
23,Simone Rüdrich,GDR,19.43,,4,Cottbus,Aug 22
25,Lyudmila Savina,URS,19.42,,1,Jablonec,Sep 04
26,Faina Melnik,URS,19.31,,1,Moscow,Aug 06
1,Cordula Schulze,GDR,20.35,i,1,Budapest,Feb 20
