rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nadezhda Chizhova,URS,20.43,,1,Athens,Sep 16
2,Margitta Gummel,GDR,20.10,,1,Berlin,Nov 09
3,Marita Lange,GDR,18.56,,3,Athens,Sep 16
4,Ivanka Khristova,BUL,18.04,,4,Athens,Sep 16
5,Galina Nekrasova,URS,18.00,,1,Grozniy,Aug 24
6,Antonina Ivanova,URS,17.94,,1,Pyatigorsk,Jul 04
7,Irina Solontsova,URS,17.93,,2,Odessa,Jul 01
8,Ingeborg Friedrich,GDR,17.87,,1,Erfurt,Aug 06
8,Renate Boy,GDR,17.87,,2,Berlin,Sep 11
10,Elsemia Van Noorduyn,NED,17.28,,6,Athens,Sep 16
11,Marlene Fuchs,FRG,16.98,,1,Peine,May 15
12,Raisa Taranda,URS,16.89,,3,Sofia,May 31
12,Galina Sedelnikova,URS,16.89,,5,Kiev,Aug 17
14,Hannelore Friedel,GDR,16.79,,1,Rostoch,Jul 08
15,Liesel Westermann,FRG,16.59,,1,Düsseldorf,Aug 16
16,Nadezhda Tsepkova,URS,16.54,,1,Moscow,Jul 27
17,Marianne Adam,GDR,16.35,,1,Berlin,Oct 12
18,Annegret Lange,GDR,16.09,,3,Berlin,Jun 19
19,Anna Mickler,GDR,16.08,,1,Halle,Sep 15
20,Vladimira Srbova,TCH,16.06,,1,Brno,Jul 06
21,Svetlana Zhilina,URS,16.05,,Q,Moscow,Aug 10
21,Yelena Korablyeva,URS,16.05,,2,Minsk,Sep 27
23,Helena  Fibingerova,TCH,16.01,,1,Prague,Aug 23
24,Gertrud Schäfer,FRG,15.98,,2,Wiesbaden,Aug 27
25,Birute Bagdanaviciute,URS,15.97,,1,Pyatigorsk,Oct 05
1,Marlene Fuchs,FRG,17.53,i,1,Kiel,Mar 20
