rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Helena Fibingerova,TCH,21.99,,1,Opava,Sep 26
2,Ivanka Khristova,BUL,21.89,,1,Belmeken,Jul 4
3,Marianne Adam,GDR,21.67,,1,Karl-Marx-Stadt,May 30
4,Ilona Slupianek-Schoknecht,GDR,21.30,,2,Karl-Marx-Stadt,May 30
5,Margita Droese,GDR,21.23,,1,Berlin,Jul 10
6,Esfir Krachevskaya,URS,21.13,,1,München,May 30
7,Nadezhda Chizhova,URS,20.96,,2,Montreal,Jul 31
8,Eva Wilms,FRG,20.94,,P,Hannover,Sep 4
9,Elena Stoyanova,BUL,20.08,,1,Sofia,Jul 07
10,Raisa Taranda,URS,20.06,,2,Kiev,Jun 23
11,Faina Melnik,URS,20.03,,2,Bratislava,Jun 02
12,Natalya Nosenko,URS,19.90,,2,Kiev,May 23
13,Brigitte Griessing,GDR,19.65,,1,Warsaw,Jul 12
14,Ludwika Chewinska,POL,19.58,,1,Bydgoszcz,Jun 26
15,Brunhilde Löwe,GDR,19.48,,1,Erfurt,May 06
16,Birgit Haarnagel,GDR,19.35,,1,Halle,May 22
17,Vera Tsapkalenko,URS,19.16,,2,Berlin,Jul 09
18,Nina Isayeva,URS,19.12,,,,
19,Nunu Abashidze,URS,19.08,,,,
20,Rimma Makauskaite,URS,19.07,,2,Kiev,May 31
21,Mihaela Loghin,ROU,19.02,,1,Bucuresti,May 09
21,Valentina Cioltan,ROU,19.02,,3,Düsseldorf,Jun 08
23,Tamara Bufetova,URS,19.00,,,,
24,Maria Elena Sarria,CUB,18.89,,1,La Habana,Apr 18
25,Helma Knorscheidt,GDR,18.78,,4,Erfurt,May 16
