rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Sevryukova,URS,13.62,,1,Gorkiy,May 30
2,Zinaida Borisova,URS,12.39,,1,Moscow,Aug 22
3,Helen Stephens,USA,12.35,e+,1,Carrollton,May 08
4,Alise Smiltniece-Jurmala,LAT,12.27,,1,Riga,Oct 4
5,Fumi Kojima,JPN,12.25,,1,Wuppertal,Aug 19
6,Jadwiga Wajs,POL,12.12,,1,Lodz,Jul 4
7,Anna Andreyeva,URS,11.92,,1,Moscow,Jun 14
7,Lavice Aldzere-Püce,LAT,11.92,,1,Liepaja,Jun 27
7,Sonia Lewin,PAL,11.92,,1,Tel Aviv,Dec 08
10,Annchen Groth,GER,11.87,,3,Wuppertal,Aug 19
11,Polina Malakhova,URS,11.62,,2,Moscow,Aug 22
12,Zulejka Stefanini-Turcan,YUG,11.49,,1,Zagreb,Jul 04
13,Aase Hemmingsen,DEN,11.48,,1,Holbaek,Jun 7
14,Lyudmila Volontsey,URS,11.52,,,,
15,Antonina Fomina,URS,11.44,,,,
16,Zoya Sinitskaya,URS,11.42,,,,
17,Nina Porshneva,URS,11.41,,,,
18,Lydia Eberhardt,GER,11.40,,1,Karlsruhe,Aug 30
19,Charlotte Machmer,AUT,11.35,,1,Wien,Jun 21
20,Stanislawa Walasiewicz,POL,11.32,,1,Chorzos,Sep 13
21,Aranka Nagy,HUN,11.29,,1,Budapest,May 31
22,Nonna Fyodorova,URS,11.25,,,,
23,Gertruda Mayer,URS,11.15,,,,
24,Hilde Kühn,AUT,11.13,,1,Wien,Jul 11
24,N. Petrunina,URS,11.13,,,,
1,Genowefa Cejzik,POL,12.14,i,1,Torun,Feb
2,Lisa Gelius,GER,11.75,i,1,München,Jan 26
