rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Nadezhda Chizhova,URS,19.69,,1,Erfurt,Sep 27
2,Antonina Ivanova,URS,18.94,,2,Erfurt,Sep 27
3,Margitta Gummel,GDR,18.74,,1,Jena,Sep 19
4,Hannelore Friedel,GDR,18.63,,1,Berlin,Aug 01
5,Yelena Korablyeva,URS,18.21,,1,Sochi,Oct 04
6,Irina Solontsova,URS,18.18,,1,Moscow,Aug 20
7,Ingeborg Friedrich,GDR,18.12,,2,Berlin,Aug 01
8,Marita Lange,GDR,18.08,,1,Erfurt,Jul 04
9,Ivanka Khristova,BUL,18.05,,1,Sofia,Jul 24
10,Galina Nekrasova,URS,17.90,,2,Kiev,Jul 02
11,Marianne Adam,GDR,17.60,,1,Rostock,Jul 19
12,Raisa Taranda,URS,17.48,,1,Moscow,Sep 06
13,Ludwika Chewinska,POL,17.44,,1,Bydgoszcz,May 16
14,Renate Boy,GDR,17.38,,1,Rostock,Jun 24
15,Marlene Fuchs,FRG,17.25,,1,Berlin,Aug 08
16,Elsemia Van Noorduyn,NED,17.01,,2,Berlin,Aug 02
17,Gisela Kolb,GDR,16.92,,1,Leipzig,Jun 29
18,Gabriele Moritz,GDR,16.91,,1,Paris,Sep 12
19,Helena Fibingerova,TCH,16.77,,1,Trinec,Jul 27
20,Galina Sedelnikova,URS,16.75,,1,Gorkiy,Jun 20
21,Birgitt Palzkill,FRG,16.56,,2,Paris,Sep 12
22,Esfir Dolzhenko,URS,16.55,,1,Plovdiv,Sep 20
23,Liesel Westermann,FRG,16.51,,1,Mayen,Sep 27
24,Lyudmila Mosharova,URS,16.50,,1,Yalta,Oct 25
25,Nadyezhda Tsepkova,URS,16.46,,3,Moscow,Jul 26
1,Maritta Lange,GDR,18.09,i,3,Wien,Mar 15
